院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ベンズブロマロン錠25mg「テバ」	Benzbromarone	テバ製薬		錠：内服	25mg1錠	5.80円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F1126	121030901	薬価収載2013.06.21	BZ25 BZ25[25mg]	白	○	結晶セルロース，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ベンズブロマロン錠25mg「トーワ」	Benzbromarone“TOWA”	東和薬品		錠：内服	25mg1錠	5.80円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F1142	119076201	薬価収載2014.06.20，旧：トレビアノーム錠25mg	Tw146／25	白～淡黄	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，ステアリン酸Mg
	ベンズブロマロン錠25mg「日医工」	Benzbromarone	日医工		錠：内服	25mg1錠	5.80円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F1096	120737801	薬価収載2011.06.24	〓BN25 〓-BN25	白～微黄	○	乳糖，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ベンズブロマロン錠50mg「アメル」	Benzbromarone	共和薬品工業		錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2190	108573003	薬価収載2014.06.01，旧：ガウトマロン錠50mg	KW191／50	白～淡黄	○	D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，タルク，ステアリン酸カルシウム
	ベンズブロマロン錠50mg「イセイ」	Benzbromarone	コーアイセイ		錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2211	108573001	薬価収載2014.12.01，旧：キランガ錠50mg	IC-523	白～淡黄	○	D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，タルク，ステアリン酸カルシウム
	ベンズブロマロン錠50mg「杏林」	Benzbromarone“KYORIN”	キョーリンリメディオ	富士フイルムファーマ，杏林製薬	錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2220	108573011，108573012	薬価収載2014.12.01，旧：ベンズマロン錠50mg	PH308	白～淡黄	○	D-マンニトール，セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，タルク，ステアリン酸カルシウム
	ベンズブロマロン錠50mg「テバ」	Benzbromarone	テバ製薬		錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2181	108573004	薬価収載2013.06.21	BZ BZ[50mg]	白～淡黄	○	結晶セルロース，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ベンズブロマロン錠50mg「トーワ」	Benzbromarone“TOWA”	東和薬品		錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2203	108573006	薬価収載2014.06.01，旧：トレビアノーム錠50mg	Tw101	白～淡黄	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，ステアリン酸Mg
	ベンズブロマロン錠50mg「日医工」	Benzbromarone	日医工		錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2173	108573010	薬価収載2012.12.14	〓359 〓359	白～淡黄	○	D-マンニトール，セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，タルク，ステアリン酸カルシウム
	【削除品】ベンズマロン錠25mg	Benzmarone	キョーリンリメディオ	杏林製薬	錠：内服	25mg1錠	5.80円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F1100	120805401	薬価削除2015.09.30〔代替品：ベンズブロマロン錠25mg「杏林」〕	KRM111	白～微黄	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】ベンズマロン錠50mg	Benzmarone	キョーリンリメディオ	富士フイルムファーマ，日本ケミファ，杏林製薬	錠：内服	50mg1錠	7.10円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2130	108573005，108573007，108573011，108573012	薬価削除2015.09.30〔代替品：ベンズブロマロン錠50mg「杏林」〕	PH308	白～淡黄	○	D-マンニトール，セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，タルク，ステアリン酸カルシウム
	ベンフォチアミン錠25mg「トーワ」	Benfotiamine“TOWA”	東和薬品		錠：内服	25mg1錠	5.60円／錠	後	ビタミンB1誘導体	312	ベンフォチアミン	benfotiamine（JAN）	3122008F1053	106833701	薬価収載2013.12.13	Tw304	白		乳糖水和物，結晶セルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸Mg，白糖，タルク，アラビアゴム末，酸化チタン，ヒプロメロース，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	200mL1瓶	168.00円／瓶	処	電解質輸液	331	維持液		3319550A1046	107921002，107921003					pH調整剤
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	200mL1袋	168.00円／袋	処	電解質輸液	331	維持液		3319550A6064	118130201，118130202	薬価収載2007.07.06				pH調整剤
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	300mL1瓶	184.00円／瓶	後処	電解質輸液	331	維持液		3319550A2026	107922702，107922703					pH調整剤
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	300mL1袋	184.00円／袋	後処	電解質輸液	331	維持液		3319550A9039	118131901，118131902	薬価収載2007.07.06				pH調整剤
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	500mL1瓶	205.00円／瓶	処	電解質輸液	331	維持液		3319550A3065	107926502，107926503					pH調整剤
	ペンライブ注	Penleiv	マイラン製薬	ファイザー	注射液：注射	500mL1袋	205.00円／袋	処	電解質輸液	331	維持液		3319550A5068	118132601，118132602	薬価収載2007.07.06				pH調整剤
	ホーネル錠0.3	Hornel	大正製薬	大正富山医薬品	錠：内服	0.3μg1錠	539.90円／錠	劇	活性型ビタミンD3製剤	311	ファレカルシトリオール	falecalcitriol（JAN）	3112005F2033	114171902	薬価収載2001.06.01	T622／0.3	白	○	D-マンニトール，低置換度ヒドロキシプロピルセルロース，ポビドン（K30），ジブチルヒドロキシトルエン，ステアリン酸マグネシウム
	ホーネル錠0.15	Hornel	大正製薬	大正富山医薬品	錠：内服	0.15μg1錠	359.30円／錠	劇	活性型ビタミンD3製剤	311	ファレカルシトリオール	falecalcitriol（JAN）	3112005F1037	114169602	薬価収載2001.06.01	T621／0.15	白		D-マンニトール，低置換度ヒドロキシプロピルセルロース，ポビドン（K30），ジブチルヒドロキシトルエン，ステアリン酸マグネシウム
	ボーンワックス	Bone Wax	東京エム・アイ商会		軟膏・硬膏：外用				非吸収性骨髄止血剤・軟膏基剤	332	ミツロウ	yellow beeswax（JP）	332970AM1033						
	ボグリボースOD錠0.2mg「MED」	Voglibose［MED］	メディサ新薬	サンド，日本ジェネリック	口腔内崩壊錠：内服	0.2mg1錠	20.30円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3040	118032901，118032902	薬価収載2007.07.06	MED111／0.2 MED-111	帯黄白	○	アスパルテーム（L-フェニルアラニン化合物），粉末還元麦芽糖水アメ，軽質無水ケイ酸，黄色三二酸化鉄，ステアリン酸マグネシウム，マルトース，D-マンニトール
	ボグリボースOD錠0.2mg「MEEK」	Voglibose「MEEK」	小林化工	Meiji Seikaファルマ	口腔内崩壊錠：内服	0.2mg1錠	20.30円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3090	118673401，118673402	薬価収載2008.07.04	MK27／0.2	帯黄白	○	結晶セルロース，無水リン酸水素カルシウム，黄色三二酸化鉄，アスパルテーム（L-フェニルアラニン化合物），クロスポビドン，ステアリン酸マグネシウム，香料
	ボグリボースOD錠0.2mg「ケミファ」	Voglibose	シオノケミカル	日本ケミファ	口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3058	118033601	薬価収載2007.07.06	VL2	帯黄白	○	アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，黄色三二酸化鉄，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム
	ボグリボースOD錠0.2mg「サワイ」	Voglibose	沢井製薬		口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3066	118034301	薬価収載2007.07.06	SW V2／0.2	帯黄白	○	アスパルテーム（L-フェニルアラニン化合物），還元麦芽糖水アメ，軽質無水ケイ酸，三二酸化鉄，ステアリン酸Mg，マルトース，D-マンニトール
	ボグリボースOD錠0.2mg「タイヨー」	Voglibose	テバ製薬		口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3074	117786201	薬価収載2007.07.06	t72 t072	帯黄白	○	アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム，黄色三二酸化鉄
	ボグリボースOD錠0.2mg「タカタ」	Voglibose	高田製薬		口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3104	118674101	薬価収載2008.07.04	TTS331／0.2 TTS-331	帯黄白	○	D-マンニトール，マルトース，粉末還元麦芽糖水アメ，アスパルテーム（L-フェニルアラニン化合物），黄色三二酸化鉄，軽質無水ケイ酸，ステアリン酸マグネシウム
	ボグリボースOD錠0.2mg「トーワ」	Voglibose“TOWA”	東和薬品		口腔内崩壊錠：内服	0.2mg1錠	20.30円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3082	118035001	薬価収載2007.07.06	Tw172／0.2	帯黄白	○	D-マンニトール，エチルセルロース，トウモロコシデンプン，クロスポビドン，黄色三二酸化鉄，軽質無水ケイ酸，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸Mg，香料，アラビアガム，デキストリン
	ボグリボースOD錠0.2mg「日医工」	Voglibose	日医工		口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3112	118452501	薬価収載2008.07.04	〓820／0.2 〓820 0.2 〓820	帯黄白	○	D-マンニトール，キシリトール，セルロース，クロスポビドン，リン酸水素カルシウム，クロスカルメロースナトリウム，アスパルテーム（L-フェニルアラニン化合物），フマル酸ステアリルナトリウム，黄色三二酸化鉄
	ボグリボースOD錠0.2mg「マイラン」	Voglibose	マイラン製薬	キョーリンリメディオ，ファイザー，杏林製薬	口腔内崩壊錠：内服	0.2mg1錠	16.60円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3139	119433301，119433302，119433303，119433304	薬価収載2009.11.13	M652／0.2	帯黄白	○	D-マンニトール，クロスポビドン，軽質無水ケイ酸，黄色三二酸化鉄，ステアリン酸マグネシウム
	ボグリボースOD錠0.3mg「MED」	Voglibose［MED］	メディサ新薬	サンド，日本ジェネリック	口腔内崩壊錠：内服	0.3mg1錠	28.80円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4046	118036701，118036702	薬価収載2007.07.06	MED112／0.3 MED-112	微黄		アスパルテーム（L-フェニルアラニン化合物），粉末還元麦芽糖水アメ，軽質無水ケイ酸，黄色三二酸化鉄，ステアリン酸マグネシウム，マルトース，D-マンニトール
	ボグリボースOD錠0.3mg「MEEK」	Voglibose「MEEK」	小林化工	Meiji Seikaファルマ	口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4097	118675801，118675802	薬価収載2008.07.04	MK28／0.3	帯黄白		結晶セルロース，無水リン酸水素カルシウム，黄色三二酸化鉄，アスパルテーム（L-フェニルアラニン化合物），クロスポビドン，ステアリン酸マグネシウム，香料
	ボグリボースOD錠0.3mg「ケミファ」	Voglibose	シオノケミカル	日本ケミファ	口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4054	118037401	薬価収載2007.07.06	VL3	微黄		アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，黄色三二酸化鉄，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム
	ボグリボースOD錠0.3mg「サワイ」	Voglibose	沢井製薬		口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4062	118038101	薬価収載2007.07.06	SW V3／0.3	微黄		アスパルテーム（L-フェニルアラニン化合物），還元麦芽糖水アメ，軽質無水ケイ酸，三二酸化鉄，ステアリン酸Mg，マルトース，D-マンニトール
	ボグリボースOD錠0.3mg「タイヨー」	Voglibose	テバ製薬		口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4070	117787901	薬価収載2007.07.06	t73 t073	微黄		アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム，黄色三二酸化鉄
	ボグリボースOD錠0.3mg「タカタ」	Voglibose	高田製薬		口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4100	118676501	薬価収載2008.07.04	TTS332／0.3 TTS-332	微黄		D-マンニトール，マルトース，粉末還元麦芽糖水アメ，アスパルテーム（L-フェニルアラニン化合物），黄色三二酸化鉄，軽質無水ケイ酸，ステアリン酸マグネシウム
	ボグリボースOD錠0.3mg「トーワ」	Voglibose“TOWA”	東和薬品		口腔内崩壊錠：内服	0.3mg1錠	28.80円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4089	118039801	薬価収載2007.07.06	Tw173／0.3	微黄		D-マンニトール，エチルセルロース，トウモロコシデンプン，クロスポビドン，黄色三二酸化鉄，軽質無水ケイ酸，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸Mg，香料，アラビアガム，デキストリン
	ボグリボースOD錠0.3mg「日医工」	Voglibose	日医工		口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4119	118453201	薬価収載2008.07.04	〓821／0.3 〓821 0.3 〓821	微黄		D-マンニトール，キシリトール，セルロース，クロスポビドン，リン酸水素カルシウム，クロスカルメロースナトリウム，アスパルテーム（L-フェニルアラニン化合物），フマル酸ステアリルナトリウム，黄色三二酸化鉄
	ボグリボースOD錠0.3mg「マイラン」	Voglibose	マイラン製薬	キョーリンリメディオ，ファイザー，杏林製薬	口腔内崩壊錠：内服	0.3mg1錠	23.50円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4135	119434001，119434002，119434003，119434004	薬価収載2009.11.13	M653／0.3	微黄		D-マンニトール，クロスポビドン，軽質無水ケイ酸，黄色三二酸化鉄，ステアリン酸マグネシウム
	ボグリボースODフィルム0.2「QQ」		救急薬品工業	持田製薬	その他：内服	0.2mg1錠	20.30円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F3031	117351201	薬価収載2006.07.07	QQ401	白		ヒプロメロース，粉末還元麦芽糖水アメ，マクロゴール400，ヒドロキシプロピルセルロース，酸化チタン
	ボグリボースODフィルム0.3「QQ」		救急薬品工業	持田製薬	その他：内服	0.3mg1錠	28.80円／錠	後処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F4038	117352901	薬価収載2006.07.07	QQ402	白		ヒプロメロース，粉末還元麦芽糖水アメ，マクロゴール400，ヒドロキシプロピルセルロース，酸化チタン
	ボグリボース錠0.2「OME」	Voglibose「OME」	大原薬品工業	エルメッドエーザイ	錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1195	117516501，117516502	薬価収載2006.07.07	OH311／0.2	白～帯黄白	○	ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.2「タツミ」	Voglibose	辰巳化学		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1144	116911901，116911902	薬価収載2005.07.08	Tu-VG02	白～微黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸Mg
	ボグリボース錠0.2mg「JG」		長生堂製薬	日本ジェネリック	錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1322	116902703	薬価収載2014.06.20，旧：ベルデリール錠0.2mg	〓77／0.2	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸カルシウム
	ボグリボース錠0.2mg「MED」	Voglibose［MED］	メディサ新薬	沢井製薬，サンド	錠：内服	0.2mg1錠	20.30円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1217	116888401，116888402	薬価収載2008.12.19	0.2／MED120 MED-120	白～帯黄白	○	ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.2mg「MEEK」	Voglibose「MEEK」	小林化工	Meiji Seikaファルマ	錠：内服	0.2mg1錠	20.30円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1225	116647701，116647702	薬価収載2008.12.19	KN337／0.2	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「NP」	Voglibose	ニプロ		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1187	117517201	薬価収載2006.07.07	NP311 0.2 NP-311	白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「NS」	Voglibose	日新製薬－山形	科研製薬	錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1284	116893802，116893803	薬価収載2013.06.21	NS387	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「YD」	Voglibose	陽進堂	富士フイルムファーマ，日本ジェネリック，第一三共エスファ	錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1292	116890701，116890705，116890706，116890707	薬価収載2013.06.21	YD525／0.2	白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸Mg
	ボグリボース錠0.2mg「杏林」	Voglibose“KYORIN”	キョーリンリメディオ	興和，杏林製薬，興和創薬	錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1306	116904102，116904103	薬価収載2013.06.21	PH313／0.2	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「ケミファ」	Voglibose	日本薬品工業	日本ケミファ	錠：内服	0.2mg1錠	20.30円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1314	116909601，116909602	薬価収載2013.06.21	NPI02	白～微黄白	○	ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，含水二酸化ケイ素，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.2mg「サワイ」	Voglibose	沢井製薬		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1268	116912601	薬価収載2011.11.28	0.2／SW VG2	白～帯黄白	○	ステアリン酸Mg，トウモロコシデンプン，乳糖，ヒドロキシプロピルセルロース
	ボグリボース錠0.2mg「タイヨー」	Voglibose	テバ製薬		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1233	116653801	薬価収載2009.09.25	t513	白～帯黄白	○	ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.2mg「タカタ」	Voglibose	高田製薬		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1241	116834101	薬価収載2009.09.25	TTS350 TTS-350	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「トーワ」	Voglibose“TOWA”	東和薬品		錠：内服	0.2mg1錠	20.30円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1152	116913301	薬価収載2005.07.08	Tw152／0.2	白～帯黄白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸Mg
	ボグリボース錠0.2mg「日医工」	Voglibose	日医工		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1250	116735101	薬価収載2009.09.25	〓803／0.2 〓803 0.2 〓803	白～帯黄白	○	乳糖，バレイショデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.2mg「ファイザー」	Voglibose［Pfizer］	ファイザー		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1276	120900601	薬価収載2011.11.28	VS0.2	白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】ボグリボース錠0.2mg「マイラン」	Voglibose	マイラン製薬		錠：内服	0.2mg1錠	16.60円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F1209		薬価削除2015.03.31				乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.3「OME」	Voglibose「OME」	大原薬品工業	エルメッドエーザイ	錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2191	117518901，117518902	薬価収載2006.07.07	OH312／0.3	白～帯黄白		ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.3「タツミ」	Voglibose	辰巳化学		錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2140	116915701，116915702	薬価収載2005.07.08	Tu-VG03	白～微黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸Mg
	ボグリボース錠0.3mg「JG」		長生堂製薬	日本ジェネリック	錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2329	116903403	薬価収載2014.06.20，旧：ベルデリール錠0.3mg	〓78／0.3	白～帯黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸カルシウム
	ボグリボース錠0.3mg「MED」	Voglibose［MED］	メディサ新薬	沢井製薬，サンド	錠：内服	0.3mg1錠	28.80円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2213	116889101，116889102	薬価収載2008.12.19	0.3／MED121 MED-121	白～帯黄白		ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ボグリボース錠0.3mg「MEEK」	Voglibose「MEEK」	小林化工	Meiji Seikaファルマ	錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2221	116648401，116648402	薬価収載2008.12.19	KN338／0.3	白～帯黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.3mg「NP」	Voglibose	ニプロ		錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2183	117519601	薬価収載2006.07.07	NP312 0.3 NP-312	白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.3mg「NS」	Voglibose	日新製薬－山形	科研製薬	錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2280	116894502，116894503	薬価収載2013.06.21	NS388	白～帯黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ボグリボース錠0.3mg「YD」	Voglibose	陽進堂	富士フイルムファーマ，日本ジェネリック，第一三共エスファ	錠：内服	0.3mg1錠	23.50円／錠	後局処	α-グルコシダーゼ阻害・食後過血糖改善剤	396	ボグリボース	voglibose（JP）	3969004F2299	116891401，116891405，116891406，116891407	薬価収載2013.06.21	YD526／0.3	白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸Mg
