診療年月：H30年04月～H31年03月　外用薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
269,その他の外皮用薬,622405101,ロゼックスゲル０．７５％,ｇ,2699713Q1026,101.1,0,2280135,-,-,-,-,-,-,2450,1600,17450,7000,17070,14370,8370,16060,23900,66000,39490,29310,17050,6250,-,-,-,1250,-,-,1080,5800,20300,44155,129260,106630,174480,222420,248120,258940,205590,157020,191590,161080,61570,22130
269,その他の外皮用薬,620007621,オルセノン軟膏０．２５％,ｇ,2699702M1034,48.2,0,1874108.8,11659.5,10473.5,12907,21691.5,6693.5,10161.5,15967.5,16352.5,16426.75,19346,23619,29009.5,33069,55177.25,65475.7,84505.6,102655.25,90988.5,52948,15752,2325,13007.5,10430.5,9871.75,8693,10015.5,13393,21356,23354.5,35704.5,32198,35630.5,30652,35311,66822,77598.5,90283.75,153844,213889.25,189970,82689.5,22190
269,その他の外皮用薬,622190501,マキサカルシトール軟膏２５μｇ／ｇ「タカタ」　０．００２５％,ｇ,2691702M1060,60.7,1,1537563.1,2803,11257,7662,5453,8571,19025,35087,48344,86934.5,99637,120375.6,105404,107095,136093,113553.5,66818,44459,23653,9927,1040,-,2897,13076,8791,5557,8276,13448.5,13901.5,14575.5,31020,41622,43412.5,45990,52613.5,56514,48293,33337,22040.5,21140,5959.5,-,-
269,その他の外皮用薬,660433031,スクロードパスタ,ｇ,2699801V1050,11,1,1338581,-,-,1437.5,1920,3330,2633,5120,7330,10018,22572.5,23445,19655,47415,49270,56250,60754,77350,87590,43170,8810,1200,-,-,1120,-,1140,1412.5,1315,1425,3126,7245,10100,7758,20850,25505,52785,57481,135187,173494.5,184772,98800,23970
269,その他の外皮用薬,622574601,アダパレンゲル０．１％「ＹＤ」,ｇ,2699711Q1051,48.1,1,999280,-,-,47295,153405,73468,38420,19941.5,12482.5,5900,4455,4945,1448,-,1980,-,-,-,-,-,-,-,-,-,79265,165616,143530.5,101417,58277.5,36935,20794,12950,5680,1725,-,1360,1310,1590,-,-,-,-,-
269,その他の外皮用薬,620002324,ボンアルファ軟膏２μｇ／ｇ　０．０００２％,ｇ,2691700M1053,91.4,0,967371.95,14946.5,13392.5,11303.25,5692,8453,14203.5,12948.5,15416.25,23545.5,36896.75,38241.25,41022.6,52018,58073.5,66324.5,53283.25,45599,22497.5,8055.5,-,-,11652.25,14842.1,10584.5,5975.5,5758.5,7991.25,11134,13717.5,19346.5,29600,30877.1,31887.75,34465.15,51588.75,40520.5,39372.5,27925.75,20827,12824,3321,-
269,その他の外皮用薬,660462006,ボンアルファハイ軟膏２０μｇ／ｇ　０．００２％,ｇ,2691700M2025,212.3,0,886351,-,2661.5,2222.5,3441.5,3158.5,7255,9684.5,20710,31631.5,50265,57311.5,57011,65914,72273.5,78950,64385.5,41399,21359,6947,2710,-,-,5331.5,8522.5,2520.5,2670.5,4164,7389.5,12269.5,20106.5,25656.5,19649.5,19587.5,26868.5,32963.5,33220,24897.5,19447,12773,6717,-,-
269,その他の外皮用薬,620003869,ボンアルファハイローション２０μｇ／ｇ　０．００２％,ｇ,2691700Q2027,212.3,0,796639.5,-,-,1286,2240,4720,10022.5,19315,27260,43745,55305,63085,46040,50015,65335,60400,48050,27100,11350,2321,-,-,-,-,2315,3040,4375,5585,8045,12905,19475,26455,17805,24120,24580,24075,26425,26825,16805,8920,4280,-,-
269,その他の外皮用薬,622181801,タクロリムス軟膏０．１％「イワキ」,ｇ,2699709M1052,59,1,589539.8,-,-,1266,18694,34183.5,39884.5,43332.5,50831,44411,36934,26928,13953.5,11984.5,15538,13555,13201.5,7708.9,3938,-,-,-,-,-,1488,9789.5,15438.5,16847,18245.5,22785,24351.7,27801.2,20091,9508.5,9288.5,9158.2,9011.8,7880,5814.5,3558,1222,-,-
269,その他の外皮用薬,622583201,アダパレンゲル０．１％「共創未来」,ｇ,2699711Q1060,48.1,1,553477,-,-,29745,82807.5,46345.5,20816.5,10095,7533,3097,3275,-,-,1095,-,-,-,-,-,-,-,-,-,-,46506.5,93624.5,76540,55418.5,30650,18093.5,9752.5,7290,2680,-,-,-,1110,-,-,-,-,-,-
269,その他の外皮用薬,622606401,アダパレンクリーム０．１％「ニプロ」,ｇ,2699711N1020,48.1,1,493080.5,-,-,25450,70362,29656,13962.5,7460,3945,2595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47244.5,79811,71271,54673,34179,19912,13097,6955,2497.5,1680,1050,-,-,-,-,-,-,-,-
269,その他の外皮用薬,621297901,ポビドリンパスタ軟膏,ｇ,2699801V1130,11,1,471535,-,-,-,1025,2030,2555,2440,3415,11800,12940,13575,9100,14030,9970,16040,19310,20450,26620,18540,1130,-,1430,-,-,-,-,-,-,3585,5235,1840,3695,2255,4210,8915,19260,25935,38605,52860,69055,35760,9290
269,その他の外皮用薬,620002323,ボンアルファクリーム２μｇ／ｇ　０．０００２％,ｇ,2691700N1059,91.4,0,471156.5,2464.5,5958.5,5521.5,5431.5,5055.5,5641,5958.5,7196.5,10178.5,12978.5,13485,13557,18427,19801.5,23173.5,24750.5,17109.5,7425,2090,-,-,3106,4744.5,6193.5,6189,7939.5,10122.5,11913,11208.5,14696,18923,15349,17071,16671.5,23612.5,26515,28562,22963.5,12548,4810,1320,-
269,その他の外皮用薬,622525201,マキサカルシトール軟膏２５μｇ／ｇ「ＣＨ」　０．００２５％,ｇ,2691702M1079,60.7,1,401743.5,-,1307,1316,2146,2398,4166,11924,10857,18596,27437,26479.5,32869.5,38938.5,34759,31140,20492,11914,3265,2775,-,-,-,1481.5,1214,-,2049,4967.5,3269.5,5191,7512,8969.5,12094,9795.5,12345.5,10463,12010,11944,6130,3250,1290,2150,-
269,その他の外皮用薬,620002325,ボンアルファローション２μｇ／ｇ　０．０００２％,ｇ,2691700Q1047,91.4,0,397879.5,-,1845,1385,2632.5,2235,3830,6935,11042.5,21310,25915,29632,22180,22650,39413,29845,23450,16780,9885,1340,-,-,-,2250,3685,2220,2825,3185,3995,6435,9615,10041,9405,12235,8752.5,11630,10885,10370,9520,3810,3000,-,-
269,その他の外皮用薬,620003055,ヨードコート軟膏０．９％,ｇ,2699704M1033,66.2,0,384285.64,-,-,-,1230,1600,4020,3870,4535,9555,9575,6115,8050,7827,13483,18000,16985,15929,26974,13810,5465,-,-,-,-,-,-,-,-,1265,1710,3305,5975,4685,13485,8475,8746,20624.98,31863.33,38575,37308.33,27060,8720
269,その他の外皮用薬,620004790,アルファタカシル軟膏２μｇ／ｇ　０．０００２％,ｇ,2691700M1061,49.3,1,358669.5,4135,3464.5,2009,-,2870,6209,5288,13451.5,13741.5,26253,17326.5,20508.5,19663,31796.5,23807.5,14965,10564.5,7707.5,3312,-,-,2737.5,3150,2117,11695,1305,2970,3151.5,6130,7615.5,9617.5,8133.5,11682,11247,12726,9581,10570.5,7697,5989,1550,-,-
269,その他の外皮用薬,620004807,ソルコセリル軟膏５％,ｇ,2699950M1030,11.2,0,293212.373,2746.5,2132,-,1128.5,1407,1832,4975,7822.5,5430.498,6624,3647.5,8864.5,5032.24,6105.5,12016.496,12548.5,15748.496,14047,8674,2435,-,2758.5,2053.5,1813,1143,2469,2591.998,2989,3496.498,4714.828,6450.663,5386.498,6531.492,5103.496,8997.998,12534.496,12920.498,22554.998,26553.68,25791,9007,2740
269,その他の外皮用薬,622594501,アダパレンゲル０．１％「ＪＧ」,ｇ,2699711Q1035,48.1,1,244944,-,-,7725,29760,20055,13806.5,7500,4102,2600,1155,1185,2295,-,-,-,-,-,-,-,-,-,-,-,14665,33997.5,34075,28545.5,13926.5,9645,6361,3615,2220,-,-,-,1395,1365,-,-,-,-,-
269,その他の外皮用薬,622576701,アダパレンゲル０．１％「テイコク」,ｇ,2699711Q1078,48.1,1,147095,-,-,5670,22280,15060,5085,2775,1680,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8850,25605,23925,14595,9090,4215,2415,2160,-,-,-,-,-,-,-,-,-,-,-
269,その他の外皮用薬,620004276,ユーパスタコーワ軟膏分包８ｇ,ｇ,2699801V2030,27.5,0,140489,-,-,-,-,-,-,-,1752,-,-,-,-,-,3592,2038,7672,11270,6284,7188,2368,-,-,-,-,-,-,-,-,-,-,-,1202,-,5368,2488,8022,7154,10946,26440,20790,10956,1152
269,その他の外皮用薬,620004789,アルファタカシルクリーム２μｇ／ｇ　０．０００２％,ｇ,2691700N1067,49.3,1,138113.5,-,2157.5,1782.5,1193,1035,1137.5,3028.5,2322.5,3635.5,5077,4977,4776,4677,8920,6310,7014,4154,3173,-,-,-,-,1876,2504,1371.5,1642,1816.5,3360,3631.5,3425.5,5400,4381,3422.5,4533,8903,7371,6170,4881,3985,1208.5,-,-
269,その他の外皮用薬,620007663,ソアナース軟膏,ｇ,2699801V1122,27.5,0,135578,-,-,-,-,2230,-,-,-,1145,1770,1335,2375,1544,2670,5321,10940,6375,4260,3888,1570,-,-,-,1600,1040,-,-,-,-,-,-,1165,1790,1095,3785,3780,9070,15750,18840,16080,8190,-
269,その他の外皮用薬,660451001,フィブラストスプレー５００　５００μｇ（溶解液付）,瓶,2699710R2024,9107.9,0,119641,1530,-,-,-,-,-,-,1299,2156,3125,3093,3485,4283,5805,6117,6329,5677,4650,2295,-,-,1299,-,-,-,-,-,-,1154,1500,1848,2169,2488,3027,4697,5940,7346,9221,9711,7137,2830,-
269,その他の外皮用薬,622595501,アダパレンゲル０．１％「日新」,ｇ,2699711Q1086,48.1,1,119140,-,-,5830,18900,10485,4230,2535,1125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9450,20495,17295,10885,7470,3585,2385,1110,-,-,-,-,-,-,-,-,-,-,-
269,その他の外皮用薬,620009593,カデックス軟膏分包４５ｍｇ　０．９％,ｇ,2699704M2021,65.2,0,82715,-,-,-,-,-,-,-,-,-,1900,4775,-,2050,3555,5280,3995,7980,3965,5825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2610,-,4190,2085,10465,6335,6600,4475,1145
269,その他の外皮用薬,620007622,カデックス外用散０．９％,ｇ,2699704W1042,65.2,0,78586.4,-,-,-,-,-,-,-,-,1415,-,1261,2028,5911,3464,2176,6269,2505,4410,2600,-,-,-,-,-,-,-,-,-,-,-,-,1462,1598.5,1526,3775,2953,4610,6491,7874.9,7202,3206,-
269,その他の外皮用薬,660463021,ドルミジンパスタ,ｇ,2699801V1084,11,1,70723,-,-,-,-,-,-,-,1195,1065,-,1375,-,1955,5310,2990,5450,3035,4410,1465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3930,-,3635,4460,6675,10125,7285,-
269,その他の外皮用薬,620009594,カデックス軟膏分包１５３ｍｇ　０．９％,ｇ,2699704M3028,65.2,0,62708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7497,6137,2788,2431,1513,-,-,-,-,-,-,-,-,-,-,-,-,-,1564,-,2805,1649,3553,5882,15589,4454,1751,-
269,その他の外皮用薬,660451000,フィブラストスプレー２５０　２５０μｇ（溶解液付）,瓶,2699710R1028,7314.1,0,53181.5,-,-,-,-,-,-,-,-,-,1058,1365,1106,1591,1792,2053,2572,2732,2295,1070,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1322,1727,2092,3105,4109.5,4866,3837,1905,-
269,その他の外皮用薬,622166001,タクロリムス軟膏０．１％「ＮＰ」,ｇ,2699709M1036,59,1,46631,-,-,-,-,1525,1819.5,4312.5,5190,3767,3306.5,1880,1800,1400,-,1005,1035,-,-,-,-,-,-,-,-,-,1410,1406,1043.5,2145,2058.5,1836,1437,1280,1276,-,-,-,-,-,-,-,-
269,その他の外皮用薬,622586401,アダパレンゲル０．１％「ＴＣＫ」,ｇ,2699711Q1043,48.1,1,27529,-,-,1690,6105,2040,1480,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1722,3780,2507,2080,1825,-,-,-,-,-,-,-,-,-,-,-,-,-,-
269,その他の外皮用薬,660454002,オクソラレンローション１％,ｍＬ,2699701Q2038,40.4,0,18194.1,-,-,-,-,-,-,-,-,-,-,1950,1470,1305.1,1500,-,2370,1233,-,-,-,-,-,-,-,-,-,-,-,-,-,1400,-,-,-,1200,-,-,1080,-,-,-,-
269,その他の外皮用薬,662690003,オクソラレン軟膏０．３％,ｇ,2699701M1021,23.9,0,16298.075,-,-,-,-,-,-,-,-,-,-,-,-,-,1899.625,1250,1460,1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1031.5,1317.5,1225.5,-,-,-,-,-
269,その他の外皮用薬,662690008,オクソラレンローション０．３％,ｍＬ,2699701Q1023,23.9,0,14440,-,-,-,-,-,-,-,-,-,-,-,-,-,1290,1320,2100,1045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1030,-,-,-,-,-,-
269,その他の外皮用薬,621479001,ネオヨジンシュガーパスタ軟膏,ｇ,2699801V1157,11,1,1600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000,-,-,-,-,-,-,-
269,その他の外皮用薬,620004222,ソアナース軟膏分包８ｇ,ｇ,2699801V2021,27.5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,620805101,アルト原末　１ｇ,管,3326700X2030,294.4,0,5879.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1520.4,-,1543,-,-,-
332,止血剤,660470006,トロンビン液モチダ　ソフトボトル１万　１０，０００単位１０ｍＬ,キット,3323702Q3020,1293.8,0,1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320013,スポンゼル　５ｃｍ×２．５ｃｍ,枚,3322700X1026,240.5,0,1137.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,660433021,サージセル・アブソーバブル・ヘモスタット　綿型５．１×２．５ｃｍ,枚,3325700X8022,1720.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320016,ゼルフォーム　８ｃｍ×１２．５ｃｍ×１ｃｍ,枚,3322701X2027,1158.8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,620805001,アルト原末　５００ｍｇ,管,3326700X1033,205.3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320015,ゼルフォーム　２ｃｍ×６ｃｍ×０．７ｃｍ,枚,3322701X1020,185.4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,660470005,トロンビン液モチダ　ソフトボトル５千　５，０００単位５ｍＬ,キット,3323702Q2024,961,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,620006463,トロンビン経口・局所用液５千「Ｆ」　５，０００単位５ｍＬ,瓶,3323702Q1052,719,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320014,スポンゼル　１０ｃｍ×７ｃｍ,枚,3322700X2022,742.8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320010,サージセル・アブソーバブル・ヘモスタット　５．１ｃｍ×７．６ｃｍ,枚,3325700X5023,1186.8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320012,サージセル・アブソーバブル・ヘモスタット　１０．２×２０．３ｃｍ,枚,3325700X7026,1652.5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,663320011,サージセル・アブソーバブル・ヘモスタット　５．１×３５．６ｃｍ,枚,3325700X6020,1563.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,620006459,トロンビン経口・外用剤５千「Ｆ」　５，０００単位,瓶,3323701X3136,764.2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,660444019,サージセルアブソーバブルヘモスタットニュニット１５．２×２２．９,,3325700S3023,2885.7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,620006460,トロンビン経口・外用剤１万「Ｆ」　１０，０００単位,瓶,3323701X4124,1154.5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,660444017,サージセルアブソーバブルヘモスタットニューニット７．６×１０．２,,3325700S2027,2377.1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,止血剤,660406069,トロンビン　５，０００単位,袋,3323701X6011,941.6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
333,血液凝固阻止剤,620009048,ヒルドイドソフト軟膏０．３％,ｇ,3339950M1137,22.2,0,877930554.7,128053434.8,71285012.86,27099854.77,14393992.55,10579954.95,10411071.03,11286173.37,11210204.62,10250327.39,9121258.887,7189393.85,6873142.124,7726190.217,12089252.27,15873536.94,20407947.64,18517023.44,12964521.23,5899248.93,1266319.4,141154.8,104514950.4,63398676.01,25342660.69,13510664.62,11949493.07,14978615.43,18091151.77,19250447.07,20457894.1,20483188.04,17049366.42,13885913.84,12866220.56,15776038.29,18392519.65,22679471.95,20726787.02,17451085.83,10407238.93,3479437.7,599717.3
333,血液凝固阻止剤,620009049,ヒルドイドローション０．３％,ｇ,3339950Q1074,22.2,0,796222951.1,97956488.77,57390241,25557949.2,17279174.5,10106993,8890251.5,9090834,8923853.5,8150616.8,7526627,6387699.7,6265173.3,7051434.5,10117893.5,12853627.1,14911160.8,12529133,8725200,3973828,888555,122185,84466421.97,54073410.85,28069987.7,19052497.3,15760643.32,19414617,20240788.3,19905735.45,21161144.63,22655552.2,19714553.8,16331963,14520629,16704611.5,19311898.9,22441728,19387396.5,15293113,9103209.5,3277330,636800
333,血液凝固阻止剤,622271602,ヘパリン類似物質油性クリーム０．３％「日医工」,ｇ,3339950M1188,8,1,557150040.9,65365810.7,31737752.44,12615093.14,10054614.74,9749012.353,9734645.27,10420879.11,10090902.81,9178932.266,8006180.384,6382785.142,6130124.497,7085953.608,11522846.52,14247374.18,16488049.08,14765333.25,10652930.17,5222876.505,1191106.335,117557.5,52876955.59,28327700.51,11250359.73,8761487.976,10281890.6,12349661.47,13759954.69,13642775.41,13729478.16,13780739.55,11334191.74,9224450.86,8742446.811,11018977.98,12295921.36,14213370.24,13835428.11,13434589.41,9370600.44,3489216.209,669084
333,血液凝固阻止剤,620814001,ビーソフテンローション０．３％,ｇ,3339950Q1082,8,1,364992471.7,22080153,12559132.5,8852043.5,11576807.8,7608018,6633617.5,6743513,6414885.5,6101163,5413111,4628297.5,4375211,4567678.8,6428929,7588460,8173930.6,6690661.9,4747793,2318980.5,525645,60775,17992639.5,11542901,10959925.7,11632114.8,10607985,12912410,13553947,13287637,14286400,15603620,13230153.5,10516131.3,8643101,9425862.8,10386840,11162510.5,9684164,8159884,5052927.5,1904850,357660
333,血液凝固阻止剤,620813501,ビーソフテンクリーム０．３％,ｇ,3339950N1043,8,1,154552801.8,11987143.22,7286590.25,3623524.5,3204592.5,2918055.45,2890239.6,3092155.34,3005156.45,2802144.73,2506014.82,1975884.01,1913394.21,2275258.77,3386332.89,4308660.37,5195345.4,4736404.44,3685388.31,1860656.61,426838.3,62507,9942972.9,6578591.38,3390805.78,2790981.65,2954680.65,3430361.55,3745324.95,3751182.5,4101704.98,4084238.4,3398936.59,2803581.95,2646238.23,3317231.71,3898525.36,4891126.02,5117020.34,5211394.9,3656805.97,1421502.5,277306.33
333,血液凝固阻止剤,622378101,ヘパリン類似物質油性クリーム０．３％「ニプロ」,ｇ,3339950M1013,5.3,1,132957038.9,16794187.61,8168099.395,3312739.51,2745379.25,2355372.65,2426934.83,2535963.26,2404804.85,2192276.005,1756455.388,1410096.19,1353723.6,1638817.6,2498335.85,2932284.62,3431130.41,3099083.66,2300342.38,1117817.48,242176.6,27106,13239287.29,7151603.279,2975746.79,2348512.98,2688341.75,3099137.68,3518881.083,3350214.574,3269455.88,3130156.96,2532108.13,2098662.65,1909123.47,2432822.3,2624634.844,3035765.27,3068690.68,2891794.2,1983498.467,717073.5,148400
333,血液凝固阻止剤,622523201,ヘパリン類似物質外用泡状スプレー０．３％「日本臓器」,ｇ,3339950R1169,14.7,1,115524256.5,15668695,8434877.1,3400639,1540652,956273,975428,1155542,1123636,1020876,942492,918318,973877,1083275,1570520,1816796,2172926,2168947,1847307,984910,260368,34900,13301492,7848325,3428855,1658204,1365484,1888302,2339785,2537548,2805313,3075736,2954305,2549240,2081876,2260802,2719278,3275022,3426988,3450816,2412763.4,919668,173200
333,血液凝固阻止剤,620009046,ヒルドイドクリーム０．３％,ｇ,3339950N1035,22.2,0,104803562,13544870.08,6624599.79,2754610.05,1821173.91,1502191.21,1476743.41,1602585.31,1629097.74,1541694.5,1376275.95,1181033.59,1095418.58,1201476.86,1794993.8,2390251.07,2940891.03,2740533.19,1986258.99,882605.06,165707.77,19205,11070561.19,5958122.47,2693900.47,1630765.69,1648170.6,1929216.07,2270072.83,2419684.29,2511824.39,2670504,2262857.99,1806706.33,1612145.63,1975497.05,2261448.79,2830255.306,2705279,2334133.14,1390835.63,481646.29,67718
333,血液凝固阻止剤,621944702,ヘパリン類似物質外用スプレー０．３％「日医工」,ｇ,3339950R1126,14.7,1,94804196.3,6082678,5178820,3566304,2452650,1353678,1263806,1350594,1407924,1387758,1392758,1194878,1187002,1228693,1558910,1984923,2102819,1852593,1246320,584457,114100,13500,5193029.3,4577932,3713175,2348953,1830970,2582280,2933502,3240008,3694348,3936688,3630687,2726025,2189484,2175419.3,2487129,2955478,2546780,1974570.7,1115818,389655,57100
333,血液凝固阻止剤,622512701,ヘパリン類似物質外用泡状スプレー０．３％「ＰＰ」,ｇ,3339950R1142,14.7,1,78269489,9222343,5907316,2504760,1469345,1089050,1076468,1134036,1102194,977040,840634,720168,653500,684960,992494,1145788,1323112,1226484,1000200,522800,121800,14900,8005055,5594790,2567006,1512019,1477135,1820892,2083751,2119484,2326734,2395476,2140535,1677601,1298186,1399945,1473993,1752922,1651818,1598913,1139492,422000,82350
333,血液凝固阻止剤,622644001,ヒルドイドフォーム０．３％,ｇ,3339950R1177,22.2,0,59264897.02,8760494.5,5422329.818,2459613,1121354,552312,561035.2,579149,572232,533278,469990,418858,428228,438828,547049,687505,714142,634636,450760,183998,38898,4140,7860530,5603451,2694816,1345582,1061704,1353419,1393079,1450413,1540811,1629457,1367327,1055410,835189,811224,832802,937802,779585.5,638921,351387,130278,12880
333,血液凝固阻止剤,622521601,ヘパリン類似物質外用泡状スプレー０．３％「ニットー」,ｇ,3339950R1150,14.7,1,28580116.7,4649118,2490588,1035763,445584,254800,214300,292068,284960,257651,253384,192900,204392,236410,278650,363500,429400,396668,328192,200050,39700,10900,4007970,2430621,990234,401492,340834,479192,519950,576350,635976,665060,584600,519050,414110,437792,458552,536792,539301,579550,424500.7,154492,24720
333,血液凝固阻止剤,622193601,ヘパリン類似物質外用スプレー０．３％「サトウ」,ｇ,3339950R1061,14.7,1,25570003,1305410,1209030,920684,967100,659100,565400,546372,507451,443800,387410,304450,249000,242400,312040,344040,380790,330150,218300,70184,18100,1000,1142642,1148880,1108592,999600,1090292,1319100,1188810,1066860,1098850,1116570,894300,609102,501992,519210,512900,550492,352600,218550,104350,42200,1900
333,血液凝固阻止剤,622378201,ヘパリン類似物質ローション０．３％「ニプロ」,ｇ,3339950Q1015,5.3,1,15873332.75,1401787,686057.5,449292,479055,285585,224445,240205,226775,247297.5,190350,194490,214850,223475,332055,380867.5,425202.5,335077.5,273730,156300,28200,6050,1119674,585390,453650,447810,362742.5,376007.5,390524.75,397842.5,442177.5,489707.5,420872.5,380612.5,340490,422275,434560,468365,464530,428437.5,308252.5,118315,19950
333,血液凝固阻止剤,622373901,ヘパリン類似物質油性クリーム０．３％「ニットー」,ｇ,3339950M1013,5.3,1,15515033.26,2128090.293,971169.8,314897.95,282940.56,250978.66,266800.21,274723.33,271177.55,252113.54,217631.5,213960.79,183640.327,192029.62,285761.417,375062.58,369196.994,336324.75,236233.764,121236.3,26235,2100,1679143.78,772312.34,294583.51,233423.85,321843.42,356230.87,424348.62,393120.08,390061.46,413625.26,333457.61,285850.167,261442.65,279576.414,329372.12,331568.26,311872.7,268183.98,184386.835,63353.4,14971
333,血液凝固阻止剤,622395101,ヘパリン類似物質油性クリーム０．３％「アメル」,ｇ,3339950M1170,8,1,11762977.27,1174990,650606.78,244488.58,254057.2,250504.2,265754.78,238684.5,237293.4,207774.3,184344.5,138027.1,115821.1,137350.1,212874.86,253218.76,308651.16,284653.26,219761.25,105634,29345,5875,1038112.82,555710.06,262333.9,208778.46,321888.2,342220,343773.1,329625.75,311039.4,295852.2,235673.66,174368.16,177595.55,216316.3,243062.91,294753.9,311563.65,293811.42,203561,68410,14817
333,血液凝固阻止剤,620814101,ヘパリン類似物質ローション０．３％「ＹＤ」,ｇ,3339950Q1090,8,1,10890471.5,959310,508220,286677,264608,178291,165559,138318.5,171301,145043,164092,139506,173199,160141,253403,279926,289753,233596,156324,69714,13972,3050,712463,458374,285189,267862,230677,296707,297589,313894,389953,393027,339582,299184,260754,287617,311825,312154,268373,218144,135040,51210,6850
