区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
外用薬,2649735S3209,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ユートク」,祐徳薬品工業,後発品,,,18.30,,,
外用薬,2649735S3217,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ラクール」,東光薬品工業,後発品,,,18.30,,,
外用薬,2649735S3225,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンナトリウムテープ１００ｍｇ「ケミファ」,日本ケミファ,後発品,,,18.30,,,
外用薬,2649735S3233,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンナトリウムテープ１００ｍｇ「タイホウ」,岡山大鵬薬品,後発品,,,18.30,,,
外用薬,2649735S3241,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」,日医工,後発品,,,18.30,,,
外用薬,2649735S3250,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンナトリウムテープ１００ｍｇ「ファイザー」,大石膏盛堂,後発品,,,18.30,,,
外用薬,2649735S3268,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「三友」,三友薬品,後発品,,,18.30,,,
外用薬,2649735S3276,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「久光」,久光製薬,後発品,,,18.30,,,
外用薬,2649735S3284,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ＱＱ」,救急薬品工業,後発品,,,18.30,,,
外用薬,2649735S4027,ロキソプロフェンナトリウム水和物,２０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａパップ２００ｍｇ「三笠」,三笠製薬,後発品,,,37.30,,,
外用薬,2649800N1029,ヒドロコルチゾン・クロタミトン,１ｇ,,,,オイラックスＨクリーム,日新製薬（山形）,,,,13.20,,,
外用薬,2649801M1028,デキサメタゾン・脱脂大豆乾留タール,１ｇ,,,,グリメサゾン軟膏,藤永製薬,,,,36.40,,,
外用薬,2649803X1015,アクリノール・チンク油,１ｇ,局,,,アクリノール・チンク油,,,,,6.60,,,
外用薬,2649804X1010,フェノール・亜鉛華リニメント,１０ｇ,局,,,フェノール・亜鉛華リニメント,,,,,15.00,,,
外用薬,2649804X1109,フェノール・亜鉛華リニメント,１０ｇ,局,,,フェノール・亜鉛華リニメント〈ハチ〉,東洋製薬化成,,,,17.00,,,
外用薬,2649804X1206,フェノール・亜鉛華リニメント,１０ｇ,局,,,カチリ「ヨシダ」,吉田製薬,,,,17.00,,,
外用薬,2649805M1026,トコフェロール・ビタミンＡ油,１ｇ,,,,ユベラ軟膏,サンノーバ,,,,3.30,,,
外用薬,2649830X1039,パップ剤,１０ｇ,,,,パステルハップ,大石膏盛堂,後発品,,,9.30,R2.3.31まで,,
外用薬,2649831S1028,パップ剤,１０ｇ,,,,ハーネシップ,シオエ製薬,後発品,,,8.70,,,
外用薬,2649843S1039,パップ剤,１０ｇ,,,,ＭＳ温シップ「タイホウ」,岡山大鵬薬品,後発品,,,8.70,,,
外用薬,2649843S1055,パップ剤,１０ｇ,,,,ＭＳ温シップ「タカミツ」,タカミツ,後発品,,,8.70,,,
外用薬,2649843S1071,パップ剤,１０ｇ,,,,ラクール温シップ,東光薬品工業,後発品,,,8.70,,,
外用薬,2649851R1023,サリチル酸メチル・ジフェンヒドラミン配合剤,１０ｍＬ,,,,エアーサロンパス,久光製薬,,,,23.30,,,
外用薬,2649852M1020,混合死菌製剤,１ｇ,,,,エキザルベ,マルホ,,,,22.00,,,
外用薬,2649855Q1026,カラミン,１０ｍＬ,,,※,カラミンローション（丸石）,丸石製薬,,,,14.20,,,
外用薬,2649858M1036,サリチル酸メチル・グリチルレチン酸配合剤,１０ｇ,,,,スチックゼノールＡ,三笠製薬,,,,46.90,,,
外用薬,2649859R1038,サリチル酸メチル・ジフェンヒドラミン配合剤,１０ｍＬ,,,,ハイシップスプレー,日本臓器製薬,,,,21.90,R2.3.31まで,,
外用薬,2649865N1023,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,,ゼスタッククリーム,三笠製薬,後発品,,,7.00,,,
外用薬,2649866M1022,ヒドロコルチゾン酢酸エステル・フラジオマイシン配合剤,１ｇ,,,,強力レスタミンコーチゾンコーワ軟膏,興和,,,,15.50,,,
外用薬,2649873M1030,紫雲膏,１ｇ,,,,ツムラ紫雲膏,ツムラ,,,,12.50,,,
外用薬,2649893S1029,パップ剤,７ｃｍ×１０ｃｍ１枚,,,,ＧＳプラスターＣ「ユートク」,祐徳薬品工業,後発品,,,8.00,,,
外用薬,2649895S1028,パップ剤,１０ｇ,,,,ＭＳ冷シップ「タイホウ」,岡山大鵬薬品,後発品,,,8.70,,,
外用薬,2649895S1044,パップ剤,１０ｇ,,,,ＭＳ冷シップ「タカミツ」,タカミツ,後発品,,,8.70,,,
外用薬,2649895S1052,パップ剤,１０ｇ,,,,ラクール冷シップ,東光薬品工業,後発品,,,8.70,,,
外用薬,2649896S1022,エスフルルビプロフェン・ハッカ油,１０ｃｍ×１４ｃｍ１枚,,,,ロコアテープ,大正製薬,,先発品,,42.70,,,
外用薬,2649950M1143,ヘパリン類似物質,１ｇ,,,,ヒルドイドゲル０．３％,マルホ,,準先発品,○,12.60,,,
外用薬,2649950M1151,ヘパリン類似物質,１ｇ,,,,ビーソフテンゲル０．３％,帝國製薬,後発品,,,6.10,,,
外用薬,2649950M1178,ヘパリン類似物質,１ｇ,,,,ヘパリン類似物質ゲル０．３％「アメル」,共和薬品工業,後発品,,,6.10,,,
外用薬,2649950M1194,ヘパリン類似物質,１ｇ,,,,ヘパリン類似物質ゲル０．３％「トーワ」,東和薬品,後発品,,,6.10,R2.3.31まで,,
外用薬,2649976X1012,タンニン酸,１ｇ,局,,,タンニン酸,,,,,11.50,,,
外用薬,2652700X1043,サリチル酸,１０ｇ,局,,,サリチル酸「ケンエー」,健栄製薬,,,,24.70,,,
外用薬,2652701M1025,サリチル酸,５％１０ｇ,,,,５％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,,,25.70,,,
外用薬,2652701M2021,サリチル酸,１０％１０ｇ,,,,１０％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,,,25.70,,,
外用薬,2653700X1016,チアントール,１０ｇ,局,,,チアントール,,,,,29.30,,,
外用薬,2654700X1013,モクタール,１０ｇ,,,,モクタール,,,,,24.90,R2.3.31まで,,
外用薬,2655700M1073,クロトリマゾール,１％１ｇ,,,,タオンゲル１％,東興薬品工業,後発品,,,13.20,,,
外用薬,2655700N1168,クロトリマゾール,１％１ｇ,,,,タオンクリーム１％,東興薬品工業,後発品,,,13.20,,,
外用薬,2655700N1176,クロトリマゾール,１％１ｇ,,,,エンペシドクリーム１％,バイエル薬品,,先発品,○,19.50,,,
外用薬,2655700N1192,クロトリマゾール,１％１ｇ,,,,クロトリマゾールクリーム１％「イワキ」,岩城製薬,後発品,,,6.00,,,
外用薬,2655700Q2110,クロトリマゾール,１％１ｍＬ,,,,タオン外用液１％,東興薬品工業,後発品,,,13.20,,,
外用薬,2655700Q2128,クロトリマゾール,１％１ｍＬ,,,,エンペシド外用液１％,バイエル薬品,,先発品,○,19.50,,,
外用薬,2655702N1060,ミコナゾール硝酸塩,１％１ｇ,,,,フロリードＤクリーム１％,持田製薬,,先発品,○,13.90,,,
外用薬,2655702N1078,ミコナゾール硝酸塩,１％１ｇ,,,,アムリードクリーム１％,摩耶堂製薬,後発品,,,9.00,R2.3.31まで,,
外用薬,2655702N1094,ミコナゾール硝酸塩,１％１ｇ,,,,ミコナゾール硝酸塩クリーム１％「ＹＤ」,陽進堂,後発品,,,6.60,,,
外用薬,2655703N1056,イソコナゾール硝酸塩,１％１ｇ,,,,アデスタンクリーム１％,バイエル薬品,,先発品,,20.70,,,
外用薬,2655706N1041,オキシコナゾール硝酸塩,１％１ｇ,,,,オキナゾールクリーム１％,田辺三菱製薬,,先発品,,13.20,,,
外用薬,2655706Q1048,オキシコナゾール硝酸塩,１％１ｍＬ,,,,オキナゾール外用液１％,田辺三菱製薬,,先発品,,13.20,,,
外用薬,2655707N1038,スルコナゾール硝酸塩,１％１ｇ,,,,エクセルダームクリーム１％,田辺三菱製薬,,先発品,,22.10,,,
外用薬,2655707Q1034,スルコナゾール硝酸塩,１％１ｍＬ,,,,エクセルダーム外用液１％,田辺三菱製薬,,先発品,,22.10,,,
外用薬,2655708N1164,ビホナゾール,１％１ｇ,,,,ビクロノールクリーム１％,岩城製薬,後発品,,,10.10,R2.3.31まで,,
外用薬,2655708N1199,ビホナゾール,１％１ｇ,,,,マリンゾールクリーム１％,佐藤製薬,後発品,,,10.10,R2.3.31まで,,
外用薬,2655708N1210,ビホナゾール,１％１ｇ,,,,ビルミチンクリーム１％,武田テバ薬品,後発品,,,10.10,R2.3.31まで,,
外用薬,2655708N1229,ビホナゾール,１％１ｇ,,,,マイコゾールクリーム１％,共和薬品工業,後発品,,,10.10,,,
外用薬,2655708N1253,ビホナゾール,１％１ｇ,,,,ビフォノールクリーム１％,東光薬品工業,後発品,,,10.10,,,
外用薬,2655708N1261,ビホナゾール,１％１ｇ,,,,マイコスポールクリーム１％,バイエル薬品,,先発品,○,25.00,,,
外用薬,2655708N1288,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「Ｆ」,富士製薬工業,後発品,,,10.10,,,
外用薬,2655708N1296,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「ＹＤ」,陽進堂,後発品,,,10.10,,,
外用薬,2655708N1300,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「サワイ」,沢井製薬,後発品,,,10.10,,,
外用薬,2655708N1318,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「イワキ」,岩城製薬,後発品,,,10.10,,,
外用薬,2655708N1326,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「武田テバ」,武田テバ薬品,後発品,,,10.10,,R1.12.13収載,
外用薬,2655708Q1110,ビホナゾール,１％１ｍＬ,,,,ビクロノール外用液１％,岩城製薬,後発品,,,10.10,R2.3.31まで,,
外用薬,2655708Q1179,ビホナゾール,１％１ｍＬ,,,,マイコスポール外用液１％,バイエル薬品,,先発品,○,25.00,,,
外用薬,2655708Q1195,ビホナゾール,１％１ｍＬ,,,,ビホナゾール外用液１％「イワキ」,岩城製薬,後発品,,,10.10,,,
外用薬,2655709N1037,ケトコナゾール,２％１ｇ,局,,,ニトラゼンクリーム２％,岩城製薬,後発品,,,18.50,R2.3.31まで,,
外用薬,2655709N1053,ケトコナゾール,２％１ｇ,局,,,ニゾラールクリーム２％,ヤンセンファーマ,,先発品,○,31.60,,,
外用薬,2655709N1061,ケトコナゾール,２％１ｇ,局,,,プルナクリーム２％,前田薬品工業,後発品,,,18.50,R2.3.31まで,,
外用薬,2655709N1070,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールクリーム２％「ＪＧ」,日本ジェネリック,後発品,,,18.50,,,
外用薬,2655709N1088,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールクリーム２％「ＮＲ」,東光薬品工業,後発品,,,18.50,,,
外用薬,2655709N1096,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールクリーム２％「イワキ」,岩城製薬,後発品,,,18.50,,,
外用薬,2655709N1100,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールクリーム２％「ＭＹＫ」,前田薬品工業,後発品,,,18.50,,R1.12.13収載,
外用薬,2655709Q1025,ケトコナゾール,２％１ｇ,局,,,ニゾラールローション２％,ヤンセンファーマ,,先発品,○,31.60,,,
外用薬,2655709Q1033,ケトコナゾール,２％１ｇ,局,,,ニトラゼンローション２％,岩城製薬,後発品,,,18.50,R2.3.31まで,,
外用薬,2655709Q1050,ケトコナゾール,２％１ｇ,局,,,プルナローション２％,前田薬品工業,後発品,,,18.50,R2.3.31まで,,
外用薬,2655709Q1068,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールローション２％「ＪＧ」,日本ジェネリック,後発品,,,18.50,,,
外用薬,2655709Q1076,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用液２％「ＮＲ」,東光薬品工業,後発品,,,18.50,,,
外用薬,2655709Q1084,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールローション２％「イワキ」,岩城製薬,後発品,,,18.50,,,
外用薬,2655709Q1092,ケトコナゾール,２％１ｇ,局,,,ケトコナゾールローション２％「ＭＹＫ」,前田薬品工業,後発品,,,18.50,,R1.12.13収載,
外用薬,2655709R1039,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用ポンプスプレー２％「日本臓器」,日本臓器製薬,後発品,,,40.80,,,
外用薬,2655709R1047,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用ポンプスプレー２％「ＮＲ」,東光薬品工業,後発品,,,40.80,,,
外用薬,2655710M1034,ラノコナゾール,１％１ｇ,,,,アスタット軟膏１％,マルホ,,先発品,○,32.60,,,
外用薬,2655710M1042,ラノコナゾール,１％１ｇ,,,,ラノコナゾール軟膏１％「イワキ」,岩城製薬,後発品,,,21.10,,,
外用薬,2655710N1030,ラノコナゾール,１％１ｇ,,,,アスタットクリーム１％,マルホ,,先発品,○,32.60,,,
外用薬,2655710N1048,ラノコナゾール,１％１ｇ,,,,ラノコナゾールクリーム１％「イワキ」,岩城製薬,後発品,,,21.10,,,
外用薬,2655710Q1036,ラノコナゾール,１％１ｍＬ,,,,アスタット外用液１％,マルホ,,先発品,○,32.60,,,
外用薬,2655710Q1044,ラノコナゾール,１％１ｍＬ,,,,ラノコナゾール外用液１％「イワキ」,岩城製薬,後発品,,,21.10,,,
外用薬,2655711M1039,ネチコナゾール塩酸塩,１％１ｇ,,,,アトラント軟膏１％,久光製薬,,先発品,,34.30,,,
外用薬,2655711N1034,ネチコナゾール塩酸塩,１％１ｇ,,,,アトラントクリーム１％,久光製薬,,先発品,,34.30,,,
外用薬,2655711Q1030,ネチコナゾール塩酸塩,１％１ｍＬ,,,,アトラント外用液１％,久光製薬,,先発品,,34.30,,,
外用薬,2655712M1025,ルリコナゾール,１％１ｇ,,,,ルリコン軟膏１％,サンファーマ,,先発品,,51.10,,,
外用薬,2655712N1020,ルリコナゾール,１％１ｇ,,,,ルリコンクリーム１％,サンファーマ,,先発品,,51.10,,,
外用薬,2655712Q1027,ルリコナゾール,１％１ｍＬ,,,,ルリコン液１％,サンファーマ,,先発品,,51.10,,,
外用薬,2659700X1010,イオウ,１０ｇ,局,,,イオウ,,,,,11.70,,,
外用薬,2659705M1032,トルナフタート,２％１ｇ,,,,ハイアラージン軟膏２％,長生堂製薬,,,,8.00,,,
外用薬,2659705Q1018,トルナフタート,２％１ｍＬ,局,,,トルナフタート液,,,,,6.90,,,
外用薬,2659708N1066,ブテナフィン塩酸塩,１％１ｇ,局,,,ボレークリーム１％,久光製薬,,先発品,○,32.70,,,
外用薬,2659708N1082,ブテナフィン塩酸塩,１％１ｇ,局,,,メンタックスクリーム１％,科研製薬,,先発品,○,32.80,,,
外用薬,2659708N1090,ブテナフィン塩酸塩,１％１ｇ,局,,,ブテナフィン塩酸塩クリーム１％「トーワ」,東和薬品,後発品,,,22.00,,,
外用薬,2659708N1104,ブテナフィン塩酸塩,１％１ｇ,局,,,ブテナフィン塩酸塩クリーム１％「ファイザー」,マイラン製薬,後発品,,,22.00,,,
外用薬,2659708Q1054,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ボレー外用液１％,久光製薬,,先発品,○,32.70,,,
外用薬,2659708Q1062,ブテナフィン塩酸塩,１％１ｍＬ,局,,,メンタックス外用液１％,科研製薬,,先発品,○,32.80,,,
外用薬,2659708Q1070,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ブテナフィン塩酸塩液１％「トーワ」,東和薬品,後発品,,,22.00,,,
外用薬,2659708R1050,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ボレースプレー１％,久光製薬,,先発品,,52.60,,,
外用薬,2659708R1076,ブテナフィン塩酸塩,１％１ｍＬ,局,,,メンタックススプレー１％,科研製薬,,先発品,,59.50,,,
外用薬,2659708R1084,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ブテナフィン塩酸塩スプレー１％「ファイザー」,マイラン製薬,後発品,,,40.70,R2.3.31まで,,
外用薬,2659710N1063,テルビナフィン塩酸塩,１％１ｇ,局,,,テビーナクリーム１％,岩城製薬,後発品,,,13.30,R2.3.31まで,,
外用薬,2659710N1071,テルビナフィン塩酸塩,１％１ｇ,局,,,テビナシールクリーム１％,東亜薬品,後発品,,,13.30,,,
外用薬,2659710N1110,テルビナフィン塩酸塩,１％１ｇ,局,,,塩酸テルビナフィンクリーム１％「ＭＥＥＫ」,小林化工,後発品,,,13.30,R2.3.31まで,,
外用薬,2659710N1136,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「タイヨー」,武田テバファーマ,後発品,,,13.30,,,
外用薬,2659710N1152,テルビナフィン塩酸塩,１％１ｇ,局,,,ラミシールクリーム１％,サンファーマ,,先発品,○,31.30,,,
外用薬,2659710N1160,テルビナフィン塩酸塩,１％１ｇ,局,,,塩酸テルビナフィンクリーム１％「マイラン」,マイラン製薬,後発品,,,19.30,,,
外用薬,2659710N1179,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「Ｆ」,富士製薬工業,後発品,,,19.30,,,
外用薬,2659710N1187,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「ＪＧ」,日本ジェネリック,後発品,,,13.30,,,
外用薬,2659710N1195,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「日医工」,日医工,後発品,,,13.30,,,
外用薬,2659710N1209,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「サワイ」,沢井製薬,後発品,,,13.30,,,
外用薬,2659710N1217,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「トーワ」,東和薬品,後発品,,,19.30,,,
外用薬,2659710N1225,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「イワキ」,岩城製薬,後発品,,,13.30,,,
外用薬,2659710N1233,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「ＭＥＥＫ」,小林化工,後発品,,,13.30,,R1.12.13収載,
外用薬,2659710Q1043,テルビナフィン塩酸塩,１％１ｇ,局,,,ケルガー液１％,前田薬品工業,後発品,,,13.30,R2.3.31まで,,
外用薬,2659710Q1051,テルビナフィン塩酸塩,１％１ｇ,局,,,テビーナ液１％,岩城製薬,後発品,,,13.30,R2.3.31まで,,
外用薬,2659710Q1078,テルビナフィン塩酸塩,１％１ｇ,局,,,ラミシール外用液１％,サンファーマ,,先発品,○,31.30,,,
外用薬,2659710Q1094,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「Ｆ」,富士製薬工業,後発品,,,19.30,,,
外用薬,2659710Q1108,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「サワイ」,沢井製薬,後発品,,,13.30,,,
外用薬,2659710Q1116,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「トーワ」,東和薬品,後発品,,,19.30,,,
外用薬,2659710Q1124,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「ＭＹＫ」,前田薬品工業,後発品,,,13.30,,,
外用薬,2659710Q1132,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「イワキ」,岩城製薬,後発品,,,13.30,,,
外用薬,2659710R1049,テルビナフィン塩酸塩,１％１ｇ,局,,,ラミシール外用スプレー１％,サンファーマ,,先発品,,48.80,,,
外用薬,2659710R1057,テルビナフィン塩酸塩,１％１ｇ,局,,,塩酸テルビナフィンスプレー１％「マイラン」,マイラン製薬,後発品,,,35.80,R2.3.31まで,,
外用薬,2659711N1033,アモロルフィン塩酸塩,０．５％１ｇ,,,,ペキロンクリーム０．５％,テイカ製薬,,先発品,,32.10,,,
外用薬,2659712N1020,リラナフタート,２％１ｇ,,,,ゼフナートクリーム２％,全薬工業,,先発品,,37.50,,,
外用薬,2659712Q1026,リラナフタート,２％１ｍＬ,,,,ゼフナート外用液２％,全薬工業,,先発品,,37.50,,,
外用薬,2659800M1011,イオウ・サリチル酸・チアントール,１ｇ,局,,,イオウ・サリチル酸・チアントール軟膏,,,,,3.20,,,
外用薬,2661700X1018,酢酸,１０ｍＬ,局,,,酢酸,,,,,3.30,,,
外用薬,2661700X1050,酢酸,１０ｍＬ,局,,,酢酸「ケンエー」,健栄製薬,,,,4.40,,,
外用薬,2661700X1069,酢酸,１０ｍＬ,局,,,酢酸「コザカイ・Ｍ」,小堺製薬,,,,4.20,,,
外用薬,2661700X1107,酢酸,１０ｍＬ,局,,,酢酸「タイセイ」,大成薬品工業,,,,3.40,,,
外用薬,2661700X1239,酢酸,１０ｍＬ,局,,※,酢酸（山善）,山善製薬,,,,6.30,,,
外用薬,2661700X1271,酢酸,１０ｍＬ,局,,,酢酸「昭和」（Ｍ）,昭和製薬,,,,5.00,,,
外用薬,2661700X1298,酢酸,１０ｍＬ,局,,,酢酸「ニッコー」,日興製薬,,,,4.20,,,
外用薬,2661700X1310,酢酸,１０ｍＬ,局,,,酢酸「ヨシダ」,吉田製薬,,,,5.00,,,
外用薬,2661700X1352,酢酸,１０ｍＬ,局,,,酢酸「日医工」,日医工,,,,4.40,,,
外用薬,2661701X1012,サリチル酸絆創膏,２５ｃ㎡１枚,局,,,サリチル酸絆創膏,,,,,85.60,,,
外用薬,2661702X1017,氷酢酸,１０ｇ,局,,,氷酢酸,,,,,7.30,,,
外用薬,2661702X1068,氷酢酸,１０ｇ,局,,,氷酢酸「ケンエー」,健栄製薬,,,,8.40,,,
外用薬,2661702X1130,氷酢酸,１０ｇ,局,,,氷酢酸「タイセイ」,大成薬品工業,,,,8.40,,,
外用薬,2661702X1165,氷酢酸,１０ｇ,局,,,氷酢酸「東海」,東海製薬,,,,7.70,,,
外用薬,2661702X1238,氷酢酸,１０ｇ,局,,※,氷酢酸（山善）,山善製薬,,,,7.70,,,
外用薬,2661702X1327,氷酢酸,１０ｇ,局,,,氷酢酸「ニッコー」,日興製薬,,,,8.40,,,
外用薬,2661702X1408,氷酢酸,１０ｇ,局,,,氷酢酸「東豊」,東豊薬品,,,,8.40,,,
外用薬,2661702X1416,氷酢酸,１０ｇ,局,,,氷酢酸「ＮｉｋＰ」,日医工,,,,8.40,,,
外用薬,2662700X1015,カリ石ケン,１０ｇ,局,,,カリ石ケン,,,,,15.30,,,
外用薬,2662701X1010,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液,,,,,7.40,,,
外用薬,2662701X1052,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液「ケンエー」,健栄製薬,,,,12.60,,,
外用薬,2662701X1206,グリセリンカリ,１０ｍＬ,局,,※,グリセリンカリ液（山善）,山善製薬,,,,12.60,,,
外用薬,2662701X1230,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液「ニッコー」,日興製薬,,,,11.90,,,
外用薬,2662701X1290,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液「東豊」,東豊薬品,,,,12.40,,,
外用薬,2662701X1303,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液「ＪＧ」,日本ジェネリック,,,,12.40,,,
外用薬,2662702X1014,水酸化カリウム,１０ｇ,局,,,水酸化カリウム,,,,,11.80,,,
外用薬,2663700X1012,硝酸銀,１ｇ,局,,,硝酸銀,,,,,188.40,,,
外用薬,2669700X1016,イオウ・カンフル,１０ｍＬ,局,,,イオウ・カンフルローション,,,,,24.00,,,
外用薬,2669701M1073,尿素,１０％１ｇ,,,,パスタロンソフト軟膏１０％,佐藤製薬,,先発品,,5.90,,,
外用薬,2669701M2100,尿素,２０％１ｇ,,,,パスタロンソフト軟膏２０％,佐藤製薬,,先発品,,6.00,,,
外用薬,2669701N1044,尿素,１０％１ｇ,,,,ウレパールクリーム１０％,大塚製薬工場,,先発品,○,5.90,,,
外用薬,2669701N1052,尿素,１０％１ｇ,,,,パスタロンクリーム１０％,佐藤製薬,,先発品,○,5.90,,,
外用薬,2669701N1060,尿素,１０％１ｇ,,,,ウリモックスクリーム１０％,池田薬品工業,後発品,,,4.50,R2.3.31まで,,
外用薬,2669701N1079,尿素,１０％１ｇ,,,,アセチロールクリーム１０％,サンファーマ,後発品,,,4.50,,,
外用薬,2669701N1087,尿素,１０％１ｇ,,,,ベギンクリーム１０％,藤永製薬,後発品,,,4.50,,,
外用薬,2669701N1095,尿素,１０％１ｇ,,,,尿素クリーム１０％「日医工」,池田薬品工業,後発品,,,4.50,,R1.12.13収載,
外用薬,2669701N2040,尿素,２０％１ｇ,,,,パスタロンクリーム２０％,佐藤製薬,,先発品,○,6.00,,,
外用薬,2669701N2059,尿素,２０％１ｇ,,,,ワイドコールクリーム２０％,池田薬品工業,後発品,,,4.70,R2.3.31まで,,
外用薬,2669701N2067,尿素,２０％１ｇ,,,,ケラチナミンコーワクリーム２０％,興和,,先発品,○,6.10,,,
外用薬,2669701N2075,尿素,２０％１ｇ,,,,アセチロールクリーム２０％,サンファーマ,後発品,,,4.70,,,
外用薬,2669701N2083,尿素,２０％１ｇ,,,,ベギンクリーム２０％,藤永製薬,後発品,,,4.70,,,
外用薬,2669701N2091,尿素,２０％１ｇ,,,,尿素クリーム２０％「ＳＮ」,シオノケミカル,後発品,,,4.70,R2.3.31まで,,
外用薬,2669701N2105,尿素,２０％１ｇ,,,,尿素クリーム２０％「日医工」,池田薬品工業,後発品,,,4.70,,R1.12.13収載,
外用薬,2669701Q1040,尿素,１０％１ｇ,,,,ウレパールローション１０％,大塚製薬工場,,先発品,,5.90,,,
外用薬,2669701Q1059,尿素,１０％１ｇ,,,,パスタロンローション１０％,佐藤製薬,,先発品,,5.90,,,
外用薬,2669702X1015,尿素,１０ｇ,局,,,尿素,,,,,7.70,,,
外用薬,2679701Q1055,カルプロニウム塩化物,５％１ｍＬ,,,,フロジン外用液５％,ニプロファーマ,後発品,,,27.40,,,
外用薬,2679701Q1063,カルプロニウム塩化物,５％１ｍＬ,,,,アロビックス外用液５％,長生堂製薬,後発品,,,11.40,,,
外用薬,2691700M1053,タカルシトール水和物,０．０００２％１ｇ,局,,,ボンアルファ軟膏２μｇ／ｇ,帝人ファーマ,,先発品,○,88.50,,,
外用薬,2691700M1061,タカルシトール水和物,０．０００２％１ｇ,局,,,アルファタカシル軟膏２μｇ／ｇ,武田テバ薬品,後発品,,,49.50,R2.3.31まで,,
外用薬,2691700M1070,タカルシトール水和物,０．０００２％１ｇ,局,,,タカルシトール軟膏２μｇ／ｇ「武田テバ」,武田テバ薬品,後発品,,,49.50,,R1.12.13収載,
外用薬,2691700M2025,タカルシトール水和物,０．００２％１ｇ,局,,,ボンアルファハイ軟膏２０μｇ／ｇ,帝人ファーマ,,先発品,,205.80,,,
