区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
注射薬,7219412G9030,イオパミドール,７５．５２％８０ｍＬ１筒,局,,,イオパミロン注３７０シリンジ,バイエル薬品,,先発品,○,"4,552",,,
注射薬,7219412G9057,イオパミドール,７５．５２％８０ｍＬ１筒,局,,,オイパロミン３７０注シリンジ８０ｍＬ,富士製薬工業,後発品,,,"3,349",,,
注射薬,7219412G9065,イオパミドール,７５．５２％８０ｍＬ１筒,局,,,バイステージ注３７０シリンジ８０ｍＬ,武田テバファーマ,後発品,,,"3,349",,,
注射薬,7219412G9081,イオパミドール,７５．５２％８０ｍＬ１筒,局,,,イオパミドール３７０注シリンジ８０ｍＬ「ＨＫ」,光製薬,後発品,,,"3,349",,,
注射薬,7219412H1051,イオパミドール,７５．５２％２０ｍＬ１瓶,局,,,イオパミロン注３７０,バイエル薬品,,先発品,○,"1,456",,,
注射薬,7219412H1078,イオパミドール,７５．５２％２０ｍＬ１瓶,局,,,オイパロミン３７０注２０ｍＬ,富士製薬工業,後発品,,,971,,,
注射薬,7219412H1094,イオパミドール,７５．５２％２０ｍＬ１瓶,局,,,イオパミドール３７０注２０ｍＬ「ＨＫ」,光製薬,後発品,,,971,,,
注射薬,7219412H1108,イオパミドール,７５．５２％２０ｍＬ１瓶,局,,,バイステージ３７０注２０ｍＬ,武田テバファーマ,後発品,,,971,,,
注射薬,7219412P1030,イオパミドール,７５．５２％５０ｍＬ１筒,局,,,イオパミロン注３７０シリンジ,バイエル薬品,,先発品,○,"3,105",,,
注射薬,7219412P1056,イオパミドール,７５．５２％５０ｍＬ１筒,局,,,バイステージ注３７０シリンジ５０ｍＬ,武田テバファーマ,後発品,,,"2,308",,,
注射薬,7219412P1064,イオパミドール,７５．５２％５０ｍＬ１筒,局,,,オイパロミン３７０注シリンジ５０ｍＬ,富士製薬工業,後発品,,,"2,308",,,
注射薬,7219412P1072,イオパミドール,７５．５２％５０ｍＬ１筒,局,,,イオパミドール３７０注シリンジ５０ｍＬ「ＨＫ」,光製薬,後発品,,,"2,308",,,
注射薬,7219412P2028,イオパミドール,６１．２４％１５０ｍＬ１筒,局,,,オイパロミン３００注シリンジ１５０ｍＬ,富士製薬工業,後発品,,,"5,322",,,
注射薬,7219412P3024,イオパミドール,７５．５２％６５ｍＬ１筒,局,,,イオパミロン注３７０シリンジ,バイエル薬品,,先発品,○,"4,032",,,
注射薬,7219412P3032,イオパミドール,７５．５２％６５ｍＬ１筒,局,,,オイパロミン３７０注シリンジ６５ｍＬ,富士製薬工業,後発品,,,"2,732",,,
注射薬,7219412P3040,イオパミドール,７５．５２％６５ｍＬ１筒,局,,,バイステージ注３７０シリンジ６５ｍＬ,武田テバファーマ,後発品,,,"2,732",,,
注射薬,7219412P3059,イオパミドール,７５．５２％６５ｍＬ１筒,局,,,イオパミドール３７０注シリンジ６５ｍＬ「ＨＫ」,光製薬,後発品,,,"2,732",,,
注射薬,7219413A1040,イオキサグル酸,５３．３３％２０ｍＬ１瓶,,,,ヘキサブリックス３２０注２０ｍＬ,ゲルベ・ジャパン,,先発品,,"2,216",R2.3.31まで,,
注射薬,7219413A2046,イオキサグル酸,５３．３３％５０ｍＬ１瓶,,,,ヘキサブリックス３２０注５０ｍＬ,ゲルベ・ジャパン,,先発品,,"5,252",R2.3.31まで,,
注射薬,7219413A3042,イオキサグル酸,５３．３３％１００ｍＬ１瓶,,,,ヘキサブリックス３２０注１００ｍＬ,ゲルベ・ジャパン,,先発品,,"8,910",R2.3.31まで,,
注射薬,7219414A2032,イオトロラン,６４．０８％１０ｍＬ１瓶,,,,イソビスト注３００,バイエル薬品,,先発品,,"8,151",,,
注射薬,7219414A3039,イオトロラン,５１．２６％１０ｍＬ１瓶,,,,イソビスト注２４０,バイエル薬品,,先発品,,"5,700",,,
注射薬,7219415A1030,イオヘキソール,３０．２０％５０ｍＬ１瓶,,,,オムニパーク１４０注５０ｍＬ,第一三共,,先発品,○,"1,634",,,
注射薬,7219415A1049,イオヘキソール,３０．２０％５０ｍＬ１瓶,局,,,イオベリン１４０注５０ｍＬ,武田テバファーマ,後発品,,,"1,089",,,
注射薬,7219415A2037,イオヘキソール,３０．２０％２２０ｍＬ１瓶,,,,オムニパーク１４０注２２０ｍＬ,第一三共,,先発品,○,"6,022",,,
注射薬,7219415A2045,イオヘキソール,３０．２０％２２０ｍＬ１瓶,局,,,イオベリン１４０注２２０ｍＬ,武田テバファーマ,後発品,,,"4,886",,,
注射薬,7219415A3033,イオヘキソール,３８．８２％１０ｍＬ１瓶,局,,,オムニパーク１８０注１０ｍＬ,第一三共,,先発品,○,522,,,
注射薬,7219415A3041,イオヘキソール,３８．８２％１０ｍＬ１瓶,局,,,イオベリン１８０注１０ｍＬ,武田テバファーマ,後発品,,,323,,,
注射薬,7219415A4030,イオヘキソール,５１．７７％１０ｍＬ１瓶,局,,,オムニパーク２４０注１０ｍＬ,第一三共,,先発品,○,628,,,
注射薬,7219415A4048,イオヘキソール,５１．７７％１０ｍＬ１瓶,局,,,イオベリン２４０注１０ｍＬ,武田テバファーマ,後発品,,,439,,,
注射薬,7219415A5036,イオヘキソール,５１．７７％２０ｍＬ１瓶,局,,,オムニパーク２４０注２０ｍＬ,第一三共,,先発品,○,"1,112",,,
注射薬,7219415A5044,イオヘキソール,５１．７７％２０ｍＬ１瓶,局,,,イオベリン２４０注２０ｍＬ,武田テバファーマ,後発品,,,655,,,
注射薬,7219415A6032,イオヘキソール,５１．７７％５０ｍＬ１瓶,,,,オムニパーク２４０注５０ｍＬ,第一三共,,先発品,○,"2,447",,,
注射薬,7219415A6040,イオヘキソール,５１．７７％５０ｍＬ１瓶,局,,,イオベリン２４０注５０ｍＬ,武田テバファーマ,後発品,,,"1,810",,,
注射薬,7219415A7039,イオヘキソール,５１．７７％１００ｍＬ１瓶,,,,オムニパーク２４０注１００ｍＬ,第一三共,,先発品,○,"5,076",,,
注射薬,7219415A7047,イオヘキソール,５１．７７％１００ｍＬ１瓶,局,,,イオベリン２４０注１００ｍＬ,武田テバファーマ,後発品,,,"3,022",,,
注射薬,7219415A8043,イオヘキソール,６４．７１％１０ｍＬ１瓶,局,,,オムニパーク３００注１０ｍＬ,第一三共,,先発品,○,810,,,
注射薬,7219415A8051,イオヘキソール,６４．７１％１０ｍＬ１瓶,局,,,イオヘキソール３００注１０ｍＬ「ＨＫ」,光製薬,後発品,,,736,,,
注射薬,7219415A8060,イオヘキソール,６４．７１％１０ｍＬ１瓶,,,,イオパーク３００注１０ｍＬ,富士製薬工業,後発品,,,736,,,
注射薬,7219415A8078,イオヘキソール,６４．７１％１０ｍＬ１瓶,局,,,イオベリン３００注１０ｍＬ,武田テバファーマ,後発品,,,736,,,
注射薬,7219415A9058,イオヘキソール,６４．７１％２０ｍＬ１瓶,,,,イオパーク３００注２０ｍＬ,富士製薬工業,後発品,,,"1,104",,,
注射薬,7219415A9066,イオヘキソール,６４．７１％２０ｍＬ１瓶,局,,,オムニパーク３００注２０ｍＬ,第一三共,,先発品,○,"1,290",,,
注射薬,7219415A9074,イオヘキソール,６４．７１％２０ｍＬ１瓶,局,,,イオヘキソール３００注２０ｍＬ「ＨＫ」,光製薬,後発品,,,"1,104",,,
注射薬,7219415A9082,イオヘキソール,６４．７１％２０ｍＬ１瓶,局,,,イオベリン３００注２０ｍＬ,武田テバファーマ,後発品,,,"1,104",,,
注射薬,7219415G1041,イオヘキソール,５１．７７％１００ｍＬ１筒,局,,,イオパーク２４０注シリンジ１００ｍＬ,富士製薬工業,★,,,"4,596",,,
注射薬,7219415G1050,イオヘキソール,５１．７７％１００ｍＬ１筒,局,,,オムニパーク２４０注シリンジ１００ｍＬ,第一三共,,先発品,,"4,252",,,
注射薬,7219415G1068,イオヘキソール,５１．７７％１００ｍＬ１筒,局,,,イオベリン２４０注シリンジ１００ｍＬ,武田テバファーマ,★,,,"4,596",,,
注射薬,7219415G2056,イオヘキソール,６４．７１％５０ｍＬ１筒,局,,,イオパーク３００注シリンジ５０ｍＬ,富士製薬工業,後発品,,,"2,943",,,
注射薬,7219415G2064,イオヘキソール,６４．７１％５０ｍＬ１筒,局,,,オムニパーク３００注シリンジ５０ｍＬ,第一三共,,先発品,○,"2,986",,,
注射薬,7219415G2072,イオヘキソール,６４．７１％５０ｍＬ１筒,局,,,イオソール注３００シリンジ５０ｍＬ,東和薬品,後発品,,,"2,943",R2.3.31まで,,
注射薬,7219415G2080,イオヘキソール,６４．７１％５０ｍＬ１筒,局,,,イオヘキソール３００注シリンジ５０ｍＬ「ＨＫ」,光製薬,後発品,,,"2,943",,,
注射薬,7219415G2099,イオヘキソール,６４．７１％５０ｍＬ１筒,局,,,イオベリン３００注シリンジ５０ｍＬ,武田テバファーマ,後発品,,,"2,943",,,
注射薬,7219415G3087,イオヘキソール,６４．７１％１００ｍＬ１筒,局,,,イオパーク３００注シリンジ１００ｍＬ,富士製薬工業,後発品,,,"4,241",,,
注射薬,7219415G3109,イオヘキソール,６４．７１％１００ｍＬ１筒,局,,,イオソール注３００シリンジ１００ｍＬ,東和薬品,後発品,,,"4,241",R2.3.31まで,,
注射薬,7219415G3117,イオヘキソール,６４．７１％１００ｍＬ１筒,局,,,オムニパーク３００注シリンジ１００ｍＬ,第一三共,,先発品,○,"4,969",,,
注射薬,7219415G3125,イオヘキソール,６４．７１％１００ｍＬ１筒,局,,,イオヘキソール３００注シリンジ１００ｍＬ「ＨＫ」,光製薬,後発品,,,"4,241",,,
注射薬,7219415G3133,イオヘキソール,６４．７１％１００ｍＬ１筒,局,,,イオベリン３００注シリンジ１００ｍＬ,武田テバファーマ,後発品,,,"4,241",,,
注射薬,7219415G4059,イオヘキソール,６４．７１％８０ｍＬ１筒,局,,,イオパーク３００注シリンジ８０ｍＬ,富士製薬工業,後発品,,,"3,813",,,
注射薬,7219415G4067,イオヘキソール,６４．７１％８０ｍＬ１筒,局,,,オムニパーク３００注シリンジ８０ｍＬ,第一三共,,先発品,○,"4,354",,,
注射薬,7219415G4075,イオヘキソール,６４．７１％８０ｍＬ１筒,局,,,イオソール注３００シリンジ８０ｍＬ,東和薬品,後発品,,,"3,813",R2.3.31まで,,
注射薬,7219415G4083,イオヘキソール,６４．７１％８０ｍＬ１筒,局,,,イオヘキソール３００注シリンジ８０ｍＬ「ＨＫ」,光製薬,後発品,,,"3,813",,,
注射薬,7219415G4091,イオヘキソール,６４．７１％８０ｍＬ１筒,局,,,イオベリン３００注シリンジ８０ｍＬ,武田テバファーマ,後発品,,,"3,813",,,
注射薬,7219415G5055,イオヘキソール,７５．４９％１００ｍＬ１筒,局,,,イオパーク３５０注シリンジ１００ｍＬ,富士製薬工業,後発品,,,"4,337",,,
注射薬,7219415G5063,イオヘキソール,７５．４９％１００ｍＬ１筒,局,,,オムニパーク３５０注シリンジ１００ｍＬ,第一三共,,先発品,○,"5,664",,,
注射薬,7219415G5071,イオヘキソール,７５．４９％１００ｍＬ１筒,局,,,イオヘキソール３５０注シリンジ１００ｍＬ「ＨＫ」,光製薬,後発品,,,"4,337",,,
注射薬,7219415G5080,イオヘキソール,７５．４９％１００ｍＬ１筒,局,,,イオベリン３５０注シリンジ１００ｍＬ,武田テバファーマ,後発品,,,"4,337",,,
注射薬,7219415G6035,イオヘキソール,６４．７１％１５０ｍＬ１筒,局,,,オムニパーク３００注シリンジ１５０ｍＬ,第一三共,,先発品,○,"7,924",,,
注射薬,7219415G6043,イオヘキソール,６４．７１％１５０ｍＬ１筒,局,,,イオソール注３００シリンジ１５０ｍＬ,東和薬品,後発品,,,"6,810",R2.3.31まで,,
注射薬,7219415G6051,イオヘキソール,６４．７１％１５０ｍＬ１筒,局,,,イオパーク３００注シリンジ１５０ｍＬ,富士製薬工業,後発品,,,"6,810",,,
注射薬,7219415G6060,イオヘキソール,６４．７１％１５０ｍＬ１筒,局,,,イオヘキソール３００注シリンジ１５０ｍＬ「ＨＫ」,光製薬,後発品,,,"6,810",,,
注射薬,7219415G6078,イオヘキソール,６４．７１％１５０ｍＬ１筒,局,,,イオベリン３００注シリンジ１５０ｍＬ,武田テバファーマ,後発品,,,"6,810",,,
注射薬,7219415G7031,イオヘキソール,６４．７１％１２５ｍＬ１筒,局,,,オムニパーク３００注シリンジ１２５ｍＬ,第一三共,,先発品,○,"6,609",,,
注射薬,7219415G7040,イオヘキソール,６４．７１％１２５ｍＬ１筒,局,,,イオソール注３００シリンジ１２５ｍＬ,東和薬品,後発品,,,"4,766",R2.3.31まで,,
注射薬,7219415G7058,イオヘキソール,６４．７１％１２５ｍＬ１筒,局,,,イオパーク３００注シリンジ１２５ｍＬ,富士製薬工業,後発品,,,"4,766",,,
注射薬,7219415G7066,イオヘキソール,６４．７１％１２５ｍＬ１筒,局,,,イオヘキソール３００注シリンジ１２５ｍＬ「ＨＫ」,光製薬,後発品,,,"4,766",,,
注射薬,7219415G7074,イオヘキソール,６４．７１％１２５ｍＬ１筒,局,,,イオベリン３００注シリンジ１２５ｍＬ,武田テバファーマ,後発品,,,"4,766",,,
注射薬,7219415G8038,イオヘキソール,７５．４９％７０ｍＬ１筒,局,,,オムニパーク３５０注シリンジ７０ｍＬ,第一三共,,先発品,○,"4,077",,,
注射薬,7219415G8046,イオヘキソール,７５．４９％７０ｍＬ１筒,局,,,イオパーク３５０注シリンジ７０ｍＬ,富士製薬工業,後発品,,,"3,523",,,
注射薬,7219415G8054,イオヘキソール,７５．４９％７０ｍＬ１筒,局,,,イオベリン３５０注シリンジ７０ｍＬ,武田テバファーマ,後発品,,,"3,523",,,
注射薬,7219415G8062,イオヘキソール,７５．４９％７０ｍＬ１筒,局,,,イオヘキソール３５０注シリンジ７０ｍＬ「ＨＫ」,光製薬,後発品,,,"3,523",,,
注射薬,7219415G9026,イオヘキソール,６４．７１％１１０ｍＬ１筒,局,,,オムニパーク３００注シリンジ１１０ｍＬ,第一三共,,先発品,○,"5,829",,,
注射薬,7219415G9034,イオヘキソール,６４．７１％１１０ｍＬ１筒,局,,,イオパーク３００注シリンジ１１０ｍＬ,富士製薬工業,後発品,,,"5,263",,,
注射薬,7219415G9042,イオヘキソール,６４．７１％１１０ｍＬ１筒,局,,,イオソール注３００シリンジ１１０ｍＬ,東和薬品,後発品,,,"5,263",R2.3.31まで,,
注射薬,7219415G9050,イオヘキソール,６４．７１％１１０ｍＬ１筒,局,,,イオヘキソール３００注シリンジ１１０ｍＬ「ＨＫ」,光製薬,後発品,,,"5,263",,,
注射薬,7219415G9069,イオヘキソール,６４．７１％１１０ｍＬ１筒,局,,,イオベリン３００注シリンジ１１０ｍＬ,武田テバファーマ,後発品,,,"5,263",,,
注射薬,7219415H1063,イオヘキソール,６４．７１％５０ｍＬ１瓶,局,,,イオパーク３００注５０ｍＬ,富士製薬工業,後発品,,,"2,749",,,
注射薬,7219415H1071,イオヘキソール,６４．７１％５０ｍＬ１瓶,,,,オムニパーク３００注５０ｍＬ,第一三共,,先発品,○,"2,953",,,
注射薬,7219415H1080,イオヘキソール,６４．７１％５０ｍＬ１瓶,局,,,イオヘキソール３００注５０ｍＬ「ＨＫ」,光製薬,後発品,,,"2,749",,,
注射薬,7219415H1098,イオヘキソール,６４．７１％５０ｍＬ１瓶,局,,,イオベリン３００注５０ｍＬ,武田テバファーマ,後発品,,,"2,749",,,
注射薬,7219415H2060,イオヘキソール,６４．７１％１００ｍＬ１瓶,局,,,イオパーク３００注１００ｍＬ,富士製薬工業,後発品,,,"4,187",,,
注射薬,7219415H2078,イオヘキソール,６４．７１％１００ｍＬ１瓶,,,,オムニパーク３００注１００ｍＬ,第一三共,,先発品,○,"5,281",,,
注射薬,7219415H2086,イオヘキソール,６４．７１％１００ｍＬ１瓶,局,,,イオヘキソール３００注１００ｍＬ「ＨＫ」,光製薬,後発品,,,"4,187",,,
注射薬,7219415H2094,イオヘキソール,６４．７１％１００ｍＬ１瓶,局,,,イオベリン３００注１００ｍＬ,武田テバファーマ,後発品,,,"4,187",,,
注射薬,7219415H3058,イオヘキソール,７５．４９％２０ｍＬ１瓶,,,,イオパーク３５０注２０ｍＬ,富士製薬工業,後発品,,,"1,365",,,
注射薬,7219415H3066,イオヘキソール,７５．４９％２０ｍＬ１瓶,局,,,オムニパーク３５０注２０ｍＬ,第一三共,,先発品,○,"1,397",,,
注射薬,7219415H3074,イオヘキソール,７５．４９％２０ｍＬ１瓶,局,,,イオベリン３５０注２０ｍＬ,武田テバファーマ,後発品,,,"1,365",,,
注射薬,7219415H4054,イオヘキソール,７５．４９％５０ｍＬ１瓶,局,,,イオパーク３５０注５０ｍＬ,富士製薬工業,後発品,,,"2,858",,,
注射薬,7219415H4062,イオヘキソール,７５．４９％５０ｍＬ１瓶,,,,オムニパーク３５０注５０ｍＬ,第一三共,,先発品,○,"2,866",,,
注射薬,7219415H4070,イオヘキソール,７５．４９％５０ｍＬ１瓶,局,,,イオベリン３５０注５０ｍＬ,武田テバファーマ,後発品,,,"2,858",,,
注射薬,7219415H5050,イオヘキソール,７５．４９％１００ｍＬ１瓶,局,,,イオパーク３５０注１００ｍＬ,富士製薬工業,後発品,,,"4,526",,,
注射薬,7219415H5069,イオヘキソール,７５．４９％１００ｍＬ１瓶,,,,オムニパーク３５０注１００ｍＬ,第一三共,,先発品,○,"4,960",,,
注射薬,7219415H5077,イオヘキソール,７５．４９％１００ｍＬ１瓶,局,,,イオベリン３５０注１００ｍＬ,武田テバファーマ,後発品,,,"4,526",,,
注射薬,7219415H6030,イオヘキソール,６４．７１％１５０ｍＬ１瓶,,,,オムニパーク３００注１５０ｍＬ,第一三共,,先発品,○,"7,612",,,
注射薬,7219415H6065,イオヘキソール,６４．７１％１５０ｍＬ１瓶,局,,,イオベリン３００注１５０ｍＬ,武田テバファーマ,後発品,,,"5,180",,,
注射薬,7219415H7053,イオヘキソール,６４．７１％１００ｍＬ１袋,局,,,イオヘキソール３００注バッグ１００ｍＬ「ＨＫ」,光製薬,後発品,,,"4,187",,,
注射薬,7219415H8025,イオヘキソール,７５．４９％４５ｍＬ１筒,局,,,オムニパーク３５０注シリンジ４５ｍＬ,第一三共,,先発品,○,"2,678",,,
注射薬,7219415H8033,イオヘキソール,７５．４９％４５ｍＬ１筒,局,,,イオベリン３５０注シリンジ４５ｍＬ,武田テバファーマ,後発品,,,"2,309",,,
注射薬,7219416A8030,イオベルソール,６７．８％２０ｍＬ１瓶,,,,オプチレイ３２０注２０ｍＬ,ゲルベ・ジャパン,,先発品,,"2,116",,,
注射薬,7219416A9036,イオベルソール,６７．８％５０ｍＬ１瓶,,,,オプチレイ３２０注５０ｍＬ,ゲルベ・ジャパン,,先発品,,"4,521",,,
注射薬,7219416G1038,イオベルソール,５０．９％１００ｍＬ１筒,,,,オプチレイ２４０注シリンジ１００ｍＬ,ゲルベ・ジャパン,,先発品,,"6,325",,,
注射薬,7219416G3030,イオベルソール,６７．８％７５ｍＬ１筒,,,,オプチレイ３２０注シリンジ７５ｍＬ,ゲルベ・ジャパン,,先発品,,"4,971",,,
注射薬,7219416G4037,イオベルソール,６７．８％１００ｍＬ１筒,,,,オプチレイ３２０注シリンジ１００ｍＬ,ゲルベ・ジャパン,,先発品,,"7,068",,,
注射薬,7219416G9039,イオベルソール,７４．１％１００ｍＬ１筒,,,,オプチレイ３５０注シリンジ１００ｍＬ,ゲルベ・ジャパン,,先発品,,"7,456",,,
注射薬,7219416H1033,イオベルソール,６７．８％１００ｍＬ１瓶,,,,オプチレイ３２０注１００ｍＬ,ゲルベ・ジャパン,,先発品,,"6,813",,,
注射薬,7219416H2030,イオベルソール,７４．１％２０ｍＬ１瓶,,,,オプチレイ３５０注２０ｍＬ,ゲルベ・ジャパン,,先発品,,"2,051",,,
注射薬,7219416H3036,イオベルソール,７４．１％５０ｍＬ１瓶,,,,オプチレイ３５０注５０ｍＬ,ゲルベ・ジャパン,,先発品,,"3,971",,,
注射薬,7219416H4032,イオベルソール,７４．１％１００ｍＬ１瓶,,,,オプチレイ３５０注１００ｍＬ,ゲルベ・ジャパン,,先発品,,"6,916",,,
注射薬,7219416P1020,イオベルソール,７４．１％１３５ｍＬ１筒,,,,オプチレイ３５０注シリンジ１３５ｍＬ,ゲルベ・ジャパン,,先発品,,"8,587",,,
注射薬,7219417A1030,イオメプロール,６１．２４％２０ｍＬ１瓶,,,,イオメロン３００注２０ｍＬ,ブラッコ・エーザイ,,先発品,,"1,709",,,
注射薬,7219417A2036,イオメプロール,６１．２４％５０ｍＬ１瓶,,,,イオメロン３００注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"3,350",,,
注射薬,7219417A3032,イオメプロール,６１．２４％１００ｍＬ１瓶,,,,イオメロン３００注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"6,075",,,
注射薬,7219417A4039,イオメプロール,７１．４４％２０ｍＬ１瓶,,,,イオメロン３５０注２０ｍＬ,ブラッコ・エーザイ,,先発品,,"1,849",,,
注射薬,7219417A5035,イオメプロール,７１．４４％５０ｍＬ１瓶,,,,イオメロン３５０注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"3,812",,,
注射薬,7219417A6031,イオメプロール,７１．４４％１００ｍＬ１瓶,,,,イオメロン３５０注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"6,853",,,
注射薬,7219417A8034,イオメプロール,８１．６５％５０ｍＬ１瓶,,,,イオメロン４００注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"5,201",,,
注射薬,7219417A9030,イオメプロール,８１．６５％１００ｍＬ１瓶,,,,イオメロン４００注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"8,287",,,
注射薬,7219417G1032,イオメプロール,６１．２４％５０ｍＬ１筒,,,,イオメロン３００注シリンジ５０ｍＬ,ブラッコ・エーザイ,,先発品,,"3,843",,,
注射薬,7219417G2039,イオメプロール,６１．２４％１００ｍＬ１筒,,,,イオメロン３００注シリンジ１００ｍＬ,ブラッコ・エーザイ,,先発品,,"6,871",,,
注射薬,7219417G3035,イオメプロール,７１．４４％５０ｍＬ１筒,,,,イオメロン３５０注シリンジ５０ｍＬ,ブラッコ・エーザイ,,先発品,,"4,090",,,
注射薬,7219417G4031,イオメプロール,７１．４４％１００ｍＬ１筒,,,,イオメロン３５０注シリンジ１００ｍＬ,ブラッコ・エーザイ,,先発品,,"7,811",,,
注射薬,7219417G5038,イオメプロール,６１．２４％７５ｍＬ１筒,,,,イオメロン３００注シリンジ７５ｍＬ,ブラッコ・エーザイ,,先発品,,"4,964",,,
注射薬,7219417G6034,イオメプロール,７１．４４％７５ｍＬ１筒,,,,イオメロン３５０注シリンジ７５ｍＬ,ブラッコ・エーザイ,,先発品,,"5,566",,,
注射薬,7219417G7030,イオメプロール,７１．４４％１３５ｍＬ１筒,,,,イオメロン３５０注シリンジ１３５ｍＬ,ブラッコ・エーザイ,,先発品,,"10,042",,,
注射薬,7219418A6036,イオプロミド,６２．３４％２０ｍＬ１瓶,,,,プロスコープ３００注２０ｍＬ,アルフレッサファーマ,,先発品,○,"1,485",,,
注射薬,7219418A6044,イオプロミド,６２．３４％２０ｍＬ１瓶,,,,イオプロミド３００注２０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"1,076",,,
注射薬,7219418A7032,イオプロミド,６２．３４％５０ｍＬ１瓶,,,,プロスコープ３００注５０ｍＬ,アルフレッサファーマ,,先発品,○,"3,341",,,
注射薬,7219418A7040,イオプロミド,６２．３４％５０ｍＬ１瓶,,,,イオプロミド３００注５０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"2,666",,,
注射薬,7219418A8039,イオプロミド,６２．３４％１００ｍＬ１瓶,,,,プロスコープ３００注１００ｍＬ,アルフレッサファーマ,,先発品,○,"7,013",,,
注射薬,7219418A8047,イオプロミド,６２．３４％１００ｍＬ１瓶,,,,イオプロミド３００注１００ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"3,817",,,
注射薬,7219418A9035,イオプロミド,７６．８９％２０ｍＬ１瓶,,,,プロスコープ３７０注２０ｍＬ,アルフレッサファーマ,,先発品,○,"1,654",,,
注射薬,7219418A9043,イオプロミド,７６．８９％２０ｍＬ１瓶,,,,イオプロミド３７０注２０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"1,195",,,
注射薬,7219418G1037,イオプロミド,６２．３４％１００ｍＬ１筒,,,,プロスコープ３００注シリンジ１００ｍＬ,アルフレッサファーマ,,先発品,○,"6,475",,,
注射薬,7219418G1045,イオプロミド,６２．３４％１００ｍＬ１筒,,,,イオプロミド３００注シリンジ１００ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"5,089",,,
注射薬,7219418G2025,イオプロミド,６２．３４％５０ｍＬ１筒,,,,プロスコープ３００注シリンジ５０ｍＬ,アルフレッサファーマ,,先発品,○,"2,647",,,
注射薬,7219418G2033,イオプロミド,６２．３４％５０ｍＬ１筒,,,,イオプロミド３００注シリンジ５０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"2,208",,,
注射薬,7219418G3021,イオプロミド,６２．３４％８０ｍＬ１筒,,,,プロスコープ３００注シリンジ８０ｍＬ,アルフレッサファーマ,,先発品,○,"5,445",,,
注射薬,7219418G3030,イオプロミド,６２．３４％８０ｍＬ１筒,,,,イオプロミド３００注シリンジ８０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"4,105",,,
注射薬,7219418G4028,イオプロミド,７６．８９％５０ｍＬ１筒,,,,イオプロミド３７０注シリンジ５０ｍＬ「ＦＲＩ」,富士フイルム富山化学,★,,,"3,087",,,
注射薬,7219418G4036,イオプロミド,７６．８９％５０ｍＬ１筒,,,,プロスコープ３７０注シリンジ５０ｍＬ,アルフレッサファーマ,,先発品,,"2,887",,,
注射薬,7219418G5024,イオプロミド,７６．８９％８０ｍＬ１筒,,,,イオプロミド３７０注シリンジ８０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"4,837",,,
注射薬,7219418G5032,イオプロミド,７６．８９％８０ｍＬ１筒,,,,プロスコープ３７０注シリンジ８０ｍＬ,アルフレッサファーマ,,先発品,○,"5,792",,,
注射薬,7219418G6020,イオプロミド,７６．８９％１００ｍＬ１筒,,,,イオプロミド３７０注シリンジ１００ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"5,730",,,
注射薬,7219418G6039,イオプロミド,７６．８９％１００ｍＬ１筒,,,,プロスコープ３７０注シリンジ１００ｍＬ,アルフレッサファーマ,,先発品,○,"5,792",,,
注射薬,7219418H1032,イオプロミド,７６．８９％５０ｍＬ１瓶,,,,プロスコープ３７０注５０ｍＬ,アルフレッサファーマ,,先発品,○,"4,338",,,
注射薬,7219418H1040,イオプロミド,７６．８９％５０ｍＬ１瓶,,,,イオプロミド３７０注５０ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"3,047",,,
注射薬,7219418H2039,イオプロミド,７６．８９％１００ｍＬ１瓶,,,,プロスコープ３７０注１００ｍＬ,アルフレッサファーマ,,先発品,○,"7,546",,,
注射薬,7219418H2047,イオプロミド,７６．８９％１００ｍＬ１瓶,,,,イオプロミド３７０注１００ｍＬ「ＦＲＩ」,富士フイルム富山化学,後発品,,,"5,435",,,
注射薬,7219420A1031,イオジキサノール,５４．９７％２０ｍＬ１瓶,,,,ビジパーク２７０注２０ｍＬ,第一三共,,先発品,,"1,815",,,
注射薬,7219420A2038,イオジキサノール,５４．９７％５０ｍＬ１瓶,,,,ビジパーク２７０注５０ｍＬ,第一三共,,先発品,,"4,283",,,
