院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	メロペン点滴用バイアル0.25g	Meropen	大日本住友製薬		注射用：注射	250mg1瓶	659.00円／瓶	局処	カルバペネム系抗生物質	613	メロペネム水和物	meropenem hydrate（JP）	6139400D1033	111164402	薬価収載2008.06.20				乾燥炭酸ナトリウム
	モダシン静注用0.5g	Modacin	グラクソ・スミスクライン		静注用：注射	500mg1瓶	623.00円／瓶	局処	セファロスポリン系抗生物質	613	セフタジジム水和物	ceftazidime hydrate（JP）	6132418F1041	111070802	薬価収載2006.06.09				乾燥炭酸ナトリウム
	モダシン静注用1g	Modacin	グラクソ・スミスクライン		静注用：注射	1g1瓶	794.00円／瓶	局処	セファロスポリン系抗生物質	613	セフタジジム水和物	ceftazidime hydrate（JP）	6132418F2064	111071502	薬価収載2006.06.09				乾燥炭酸ナトリウム
	モベンゾシン静注用1g【経過措置】	Mobenzocin	武田テバファーマ	日本ケミファ，武田薬品工業	静注用：注射	1g1瓶	479.00円／瓶	後局処	セファロスポリン系抗生物質	613	セフタジジム水和物	ceftazidime hydrate（JP）	6132418F2056	116669901，116669902，116669903，116669904	代替品：セフタジジム静注用1g「武田テバ」【薬価削除予定2021.09.30】				乾燥炭酸ナトリウム，等張化剤
	ユーシオン－S静注用0.75g	Yucion－S	沢井製薬		静注用：注射	（0.75g）1瓶	252.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F1111	121006401	薬価収載2011.11.28				
	ユーシオン－S静注用1.5g	Yucion－S	沢井製薬		静注用：注射	（1.5g）1瓶	281.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F2045	117033701	薬価収載2005.07.08				
	ユーシオン－S静注用3g	Yucion－S	沢井製薬		静注用：注射	（3g）1瓶	345.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F3076	124582001	薬価収載2015.12.11				
	ユナシン－Sキット静注用1.5g	Unasyn－S	ファイザー		キット：注射	（1.5g）1キット（生理食塩液100mL付）	1,004.00円／キット	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504G1028	117708401	薬価収載2006.12.08				
	ユナシン－Sキット静注用3g	Unasyn－S	ファイザー		キット：注射	（3g）1キット（生理食塩液100mL付）	1,277.00円／キット	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504G2024	117709101	薬価収載2006.12.08				
	ユナシン－S静注用0.75g	Unasyn－S	ファイザー		静注用：注射	（0.75g）1瓶	407.00円／瓶	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F1022	111178101	薬価収載1994.08.26				
	ユナシン－S静注用1.5g	Unasyn－S	ファイザー		静注用：注射	（1.5g）1瓶	547.00円／瓶	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F2029	111179801	薬価収載1994.08.26				
	ユナシン－S静注用3g	Unasyn－S	ファイザー		静注用：注射	（3g）1瓶	682.00円／瓶	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F3025	122500601	薬価収載2013.05.31				
	ユナシン細粒小児用10％	Unasyn	ファイザー		細粒：内服	100mg1g	76.10円／g	処	アンピシリン・スルバクタム相互プロドラッグ	613	スルタミシリントシル酸塩水和物	sultamicillin tosilate hydrate（JP）	6131008C1033	110763001	薬価収載2009.09.25				白糖，ヒプロメロース，アクリル酸エチル・メタクリル酸メチルコポリマー，ポリオキシエチレンノニルフェニルエーテル，ポリビニルアセタールジエチルアミノアセテート，ステアリン酸マグネシウム，メタケイ酸アルミン酸マグネシウム，サッカリンナトリウム水和物，香料，黄色5号
	ユナシン錠375mg	Unasyn	ファイザー		錠：内服	375mg1錠	60.00円／錠	局処	アンピシリン・スルバクタム相互プロドラッグ	613	スルタミシリントシル酸塩水和物	sultamicillin tosilate hydrate（JP）	6131008F1030	110764701	薬価収載2009.09.25	PT U02	白		乳糖水和物，トウモロコシデンプン，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，マクロゴール，カルナウバロウ
	ユナスピン静注用0.75g	Yunasupin	ケミックス		静注用：注射	（0.75g）1瓶	252.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F1030	117034401，117034402，117034403，117034404，117034405，117034406	薬価収載2005.07.08				
	ユナスピン静注用1.5g	Yunasupin	ケミックス		静注用：注射	（1.5g）1瓶	281.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F2053	117035101，117035102，117035103，117035104，117035105，117035106	薬価収載2005.07.08				
	ユナスピン静注用3g	Yunasupin	ケミックス		静注用：注射	（3g）1瓶	345.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F3084	124413701	薬価収載2015.12.11				
	ユプリズナ点滴静注100mg	Uplizna	田辺三菱製薬		注射液：注射	100mg10mL1瓶	3,495,304.00円／瓶	生劇処	抗CD19モノクローナル抗体製剤	639	イネビリズマブ（遺伝子組換え）	inebilizumab（genetical recombination）（JAN）	6399429A1026	199124601	薬価収載2021.05.19				L-ヒスチジン，L-ヒスチジン塩酸塩水和物，塩化ナトリウム，トレハロース水和物，ポリソルベート80
	ユルトミリス点滴静注300mg	Ultomiris	アレクシオンファーマ		注射液：注射	300mg30mL1瓶	730,894.00円／瓶	生劇処	抗補体（C5）モノクローナル抗体	639	ラブリズマブ（遺伝子組換え）	ravulizumab（genetical recombination）（JAN）	6399427A1027	126796901	薬価収載2019.09.04				塩化ナトリウム，リン酸二水素ナトリウム一水和物，リン酸一水素ナトリウム七水和物，ポリソルベート80
	ラスビック錠75mg	Lasvic	杏林製薬		錠：内服	75mg1錠	345.50円／錠	処	ニューキノロン系抗菌剤	624	ラスクフロキサシン塩酸塩	lascufloxacin hydrochloride（JAN）	6241019F1021	126960401	薬価収載2019.11.19	ラスビック	淡黄		アルギン酸，クエン酸二水素ナトリウム，結晶セルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，黄色三二酸化鉄，カルナウバロウ
	ラスビック点滴静注キット150mg	Lasvic	杏林製薬		キット：注射	150mg1キット（希釈液付）	4,034.00円／キット	劇処	ニューキノロン系抗菌剤	624	ラスクフロキサシン塩酸塩	lascufloxacin hydrochloride（JAN）	6241403G1029	128428701	薬価収載2021.02.18				pH調整剤，塩化マグネシウム，トロメタモール，塩化ナトリウム
	ラバミコム配合錠「アメル」	Labamicom	共和薬品工業		錠：内服	1錠	1,103.90円／錠	後劇処	抗ウイルス化学療法剤	625	ラミブジン・アバカビル硫酸塩	lamivudine・abacavir sulfate	6250102F1040	126991801	薬価収載2019.12.13	KW／111	橙		結晶セルロース，クロスポビドン，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，ポリソルベート80，黄色5号アルミニウムレーキ，カルナウバロウ
	ラピアクタ点滴静注液バイアル150mg	Rapiacta	塩野義製薬		注射液：注射	150mg15mL1瓶	3,400.00円／瓶	処	抗インフルエンザウイルス剤	625	ペラミビル水和物	peramivir hydrate（JAN）	6250405A1032	119722801	薬価収載2012.06.22				塩化ナトリウム，注射用水
	ラピアクタ点滴静注液バッグ300mg	Rapiacta	塩野義製薬		注射液：注射	300mg60mL1袋	6,331.00円／袋	処	抗インフルエンザウイルス剤	625	ペラミビル水和物	peramivir hydrate（JAN）	6250405A2039	119721101	薬価収載2012.06.22				塩化ナトリウム，注射用水
	ラビピュール筋注用	Rabipur	グラクソ・スミスクライン		筋注用：注射	1瓶（溶解液付）	12,087.00円／瓶	局生劇処	ウイルスワクチン類	631	乾燥組織培養不活化狂犬病ワクチン	freeze-dried inactivated tissue culture rabies vaccine（JP）	6313400E1025	126839301	薬価収載2019.05.22				L-グルタミン酸カリウム水和物，ポリゼリン，塩化ナトリウム，トロメタモール，エデト酸ナトリウム水和物，pH調節剤
	ラベキュアパック400	Rabecure	エーザイ	EAファーマ	その他：内服	1シート	409.10円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ラベプラゾールナトリウム・アモキシシリン水和物・クラリスロマイシン	rabeprazole sodium・amoxicillin hydrate・clarithromycin	6199102X1024	122891501，122891502	薬価収載2013.12.13	〓パリエット10 250SAW クラリス200	淡黄 薄橙 白		エチルセルロース，黄色三二酸化鉄，カルナウバロウ，カルメロースCa，グリセリン脂肪酸エステル，酸化チタン，酸化Mg，ステアリン酸Mg，タルク，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ヒプロメロースフタル酸エステル，D-マンニトール，白糖，サッカリンNa水和物，軽質無水ケイ酸，香料，デキストリン，黄色5号アルミニウムレーキ，デンプングリコール酸Na，トウモロコシデンプン，パラフィン，ショ糖脂肪酸エステル，ポリソルベート80，ポリビニルアルコール（部分けん化物），ヒプロメロース
	ラベキュアパック800	Rabecure	エーザイ	EAファーマ	その他：内服	1シート	541.00円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ラベプラゾールナトリウム・アモキシシリン水和物・クラリスロマイシン	rabeprazole sodium・amoxicillin hydrate・clarithromycin	6199102X2020	122892201，122892202	薬価収載2013.12.13	〓パリエット10 250SAW クラリス200	淡黄 薄橙 白		エチルセルロース，黄色三二酸化鉄，カルナウバロウ，カルメロースCa，グリセリン脂肪酸エステル，酸化チタン，酸化Mg，ステアリン酸Mg，タルク，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ヒプロメロースフタル酸エステル，D-マンニトール，白糖，サッカリンNa水和物，軽質無水ケイ酸，香料，デキストリン，黄色5号アルミニウムレーキ，デンプングリコール酸Na，トウモロコシデンプン，パラフィン，ショ糖脂肪酸エステル，ポリソルベート80，ポリビニルアルコール（部分けん化物），ヒプロメロース
	ラベファインパック	Rabefine	エーザイ	EAファーマ	その他：内服	1シート	329.90円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ラベプラゾールナトリウム・アモキシシリン水和物・メトロニダゾール	rabeprazole sodium・amoxicillin hydrate・metronidazole	6199103X1029	122893901，122893902	薬価収載2013.12.13	〓パリエット10 250SAW 〓763	淡黄 薄橙 白		エチルセルロース，黄色三二酸化鉄，カルナウバロウ，カルメロースCa，グリセリン脂肪酸エステル，酸化チタン，酸化Mg，ステアリン酸Mg，タルク，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ヒプロメロースフタル酸エステル，D-マンニトール，白糖，サッカリンNa水和物，軽質無水ケイ酸，香料，デキストリン，黄色5号アルミニウムレーキ，コムギデンプン，グリセリン，メチルセルロース，水アメ，デンプングリコール酸Na，アラビアゴム末，ゼラチン，沈降炭酸Ca，安息香酸Na
	ラミシール錠125mg	Lamisil	サンファーマ	田辺三菱製薬	錠：内服	125mg1錠	150.00円／錠	局処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1024	111478201，111478202	薬価収載1997.09.12	LP	白～淡黄白	○	セルロース，乳糖，デンプングリコール酸ナトリウム，ヒプロメロース，ステアリン酸マグネシウム
	ラリキシン錠250mg	Larixin	富士フイルム富山化学	大正富山医薬品	錠：内服	250mg1錠	31.50円／錠	処	セファロスポリン系抗生物質	613	セファレキシン	cefalexin（JP）	6132002F1080	110836102，110836103	薬価収載2006.06.09	〓162	淡黄赤		トウモロコシデンプン，ポビドン，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，黄色5号，ヒプロメロース，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，酸化チタン，カルナウバロウ，黄色5号アルミニウムレーキ
	ラリキシンドライシロップ小児用10％	Larixin	富士フイルム富山化学		ドライシロップ：内服	100mg1g	24.20円／g	局処	セファロスポリン系抗生物質	613	セファレキシン	cefalexin（JP）	6132002R1168	110849106，110849107	薬価収載2006.06.09	〓160	微黄赤		サッカリンナトリウム水和物，香料，ヒドロキシプロピルセルロース，ショ糖脂肪酸エステル，精製白糖，黄色5号
	ラリキシンドライシロップ小児用20％	Larixin	富士フイルム富山化学		ドライシロップ：内服	200mg1g	38.10円／g	局処	セファロスポリン系抗生物質	613	セファレキシン	cefalexin（JP）	6132002R2130	110852104，110852105	薬価収載2006.06.09	〓161	淡橙		サッカリンナトリウム水和物，香料，デキストリン，黄色5号，精製白糖
	ランプレンカプセル50mg	Lampren	サンド		カプセル：内服	50mg1カプセル	202.10円／カプセル	処	ハンセン病治療剤	623	クロファジミン	clofazimine（JAN）	6239001M1022	111351802，111351803	薬価収載1996.11.12				ナタネ油，ミツロウ，硬化油，大豆レシチン，ジブチルヒドロキシトルエン，無水クエン酸，プロピレングリコール，ゼラチン，グリセリン，三二酸化鉄，黒酸化鉄，パラオキシ安息香酸エチルナトリウム，パラオキシ安息香酸プロピルナトリウム，香料，エチルバニリン
	リアメット配合錠	Riamet	ノバルティスファーマ		錠：内服	1錠	246.80円／錠	劇処	抗マラリア剤	641	アルテメテル・ルメファントリン	artemether・lumefantrine	6419102F1024	125329001	薬価収載2017.02.15	CG／NC CG NC	黄	○	セルロース，クロスカルメロースナトリウム，ヒプロメロース，ステアリン酸マグネシウム，ポリソルベート80，無水ケイ酸
	リクスビス静注用1000【経過措置】	Rixubis	武田薬品工業		静注用：注射	1,000国際単位1瓶（溶解液付）	106,317.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグガンマ（遺伝子組換え）	nonacog gamma（genetical recombination）（JAN）	6343445D2022	124731201，199107901	薬価削除予定2022.03.31				L-ヒスチジン，塩化ナトリウム，塩化カルシウム水和物，D-マンニトール，精製白糖，ポリソルベート80，塩酸，水酸化ナトリウム
	リクスビス静注用2000	Rixubis	武田薬品工業		静注用：注射	2,000国際単位1瓶（溶解液付）	225,935.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグガンマ（遺伝子組換え）	nonacog gamma（genetical recombination）（JAN）	6343445D3029	124732901，199108601	薬価収載2016.04.20				L-ヒスチジン，塩化ナトリウム，塩化カルシウム水和物，D-マンニトール，精製白糖，ポリソルベート80，塩酸，水酸化ナトリウム
	リクスビス静注用3000【経過措置】	Rixubis	武田薬品工業		静注用：注射	3,000国際単位1瓶（溶解液付）	320,010.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグガンマ（遺伝子組換え）	nonacog gamma（genetical recombination）（JAN）	6343445D4025	124733601，199109301	薬価削除予定2022.03.31				L-ヒスチジン，塩化ナトリウム，塩化カルシウム水和物，D-マンニトール，精製白糖，ポリソルベート80，塩酸，水酸化ナトリウム
	リネゾリド錠600mg「サワイ」	Linezolid	沢井製薬		錠：内服	600mg1錠	5,296.30円／錠	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249002F1040	125887501	薬価収載2017.12.08	SW LZ／600	白～微黄白		カルナウバロウ，結晶セルロース，酸化チタン，ステアリン酸Mg，デンプングリコール酸Na，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール400
	リネゾリド錠600mg「明治」	Linezolid「MEIJI」	Meiji Seikaファルマ		錠：内服	600mg1錠	5,296.30円／錠	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249002F1032	124610001	薬価収載2015.12.11	リネゾリド600明治 MS095	白～微黄白		結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	リネゾリド注射液600mg「サワイ」	Linezolid	沢井製薬		注射液：注射	600mg300mL1袋	7,414.00円／袋	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249401A1041	125615401	薬価収載2017.06.16				ブドウ糖，クエン酸ナトリウム，クエン酸，pH調節剤
	リネゾリド点滴静注600mg／300mL「HK」		光製薬		注射液：注射	600mg300mL1袋	7,414.00円／袋	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249401A1076	126753201	薬価収載2019.06.14				ブドウ糖，クエン酸ナトリウム水和物，無水クエン酸，pH調整剤，塩酸，水酸化ナトリウム
	リネゾリド点滴静注液600mg「KCC」	Linezolid	共和クリティケア		注射液：注射	600mg300mL1袋	6,293.00円／袋	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249401A1050	126541501	薬価収載2018.12.14				ブドウ糖，クエン酸ナトリウム水和物，クエン酸水和物，pH調節剤
	リネゾリド点滴静注液600mg「日医工」	Linezolid	日医工		注射液：注射	600mg300mL1袋	7,414.00円／袋	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249401A1068	126528601	薬価収載2018.12.14				ブドウ糖，クエン酸ナトリウム水和物，クエン酸水和物，pH調節剤
	リネゾリド点滴静注液600mg「明治」	Linezolid「MEIJI」	Meiji Seikaファルマ		注射液：注射	600mg300mL1袋	7,414.00円／袋	後処	オキサゾリジノン系合成抗菌剤	624	リネゾリド	linezolid（JAN）	6249401A1033	124195201	薬価収載2015.06.19				ブドウ糖，クエン酸ナトリウム水和物，無水クエン酸，pH調節剤
	リバビリン錠200mgRE「マイラン」【経過措置】	Ribavirin“Mylan”	高田製薬	ファイザー	錠：内服	200mg1錠	257.40円／錠	後劇処	抗ウイルス剤	625	リバビリン	ribavirin（JP）	6250022F1030	120834401，120834402	薬価削除予定2022.03.31	M929	白～微黄白		結晶セルロース，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	リファジンカプセル150mg	Rifadin	第一三共		カプセル：内服	150mg1カプセル	22.30円／カプセル	局処	抗結核・抗ハンセン病抗生物質	616	リファンピシン	rifampicin（JP）	6164001M1216	111275702	薬価収載2009.09.25	リファジン150	青／赤		結晶セルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸ポリオキシル40，ステアリン酸マグネシウム，ショ糖脂肪酸エステル，ゼラチン，ラウリル硫酸ナトリウム，赤色102号，黄色5号，青色1号
	リファンピシンカプセル150mg「サンド」	Rifampicin	サンド	ニプロ，日本ジェネリック	カプセル：内服	150mg1カプセル	13.00円／カプセル	後局処	抗結核・抗ハンセン病抗生物質	616	リファンピシン	rifampicin（JP）	6164001M1186	114426001，114426002，114426003	薬価収載2006.07.07	RFP	赤／橙		乳糖水和物，結晶セルロース，カルメロース，デンプングリコール酸ナトリウム，タルク，ステアリン酸マグネシウム，ゼラチン，ラウリル硫酸ナトリウム，赤色3号，黄色5号，酸化チタン
	リフキシマ錠200mg	Rifxima	あすか製薬	武田薬品工業	錠：内服	200mg1錠	204.80円／錠	処	難吸収性リファマイシン系抗菌薬	619	リファキシミン	rifaximin（JAN）	6199001F1026	125177701	薬価収載2016.11.18	リフキシマ	淡赤		結晶セルロース，デンプングリコール酸ナトリウム，タルク，グリセリン脂肪酸エステル，軽質無水ケイ酸，ヒプロメロース，酸化チタン，プロピレングリコール，三二酸化鉄
	硫酸カナマイシン注射液1000mg「明治」	Kanamycin Sulfate「MEIJI」	Meiji Seikaファルマ		注射液：注射	1g1管	320.00円／管	処	アミノグリコシド系抗生物質	616	カナマイシン硫酸塩	kanamycin sulfate（JP）	6169400A1036	111283201	薬価収載2008.06.20				亜硫酸水素ナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，クエン酸ナトリウム水和物
	硫酸ストレプトマイシン注射用1g「明治」	Streptomycin Sulfate「MEIJI」	Meiji Seikaファルマ		注射用：注射	1g1瓶	396.00円／瓶	局処	アミノグリコシド系抗生物質	616	ストレプトマイシン硫酸塩	streptomycin sulfate（JP）	6161400D1034	111271901	薬価収載2005.12.16				
	硫酸ポリミキシンB錠25万単位「ファイザー」	Polymyxin B Sulfate Pfizer	ファイザー		錠：内服	25万単位1錠	86.80円／錠	処	ポリペプチド系抗生物質	612	ポリミキシンB硫酸塩	polymixin B sulfate（JP）	6126001F1038	110719701	薬価収載2006.06.09	PT P01	淡橙		乳糖水和物，ポビドン，dl-ロイシン，黄色5号
	硫酸ポリミキシンB錠100万単位「ファイザー」	Polymyxin B Sulfate Pfizer	ファイザー		錠：内服	100万単位1錠	283.00円／錠	処	ポリペプチド系抗生物質	612	ポリミキシンB硫酸塩	polymixin B sulfate（JP）	6126001F2034	110720301	薬価収載2006.06.09	PT P02	白		グリシン，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，酸化チタン，カルナウバロウ
	リレンザ	Relenza	グラクソ・スミスクライン		吸入剤：外用〔口腔投与剤〕	5mg1ブリスター	140.30円／ブリスター	処	抗インフルエンザウイルス剤	625	ザナミビル水和物	zanamivir hydrate（JAN）	6250702G1028	113889401	薬価収載2001.02.02				乳糖水和物
	リンコシンカプセル250mg	Lincocin	ファイザー		カプセル：内服	250mg1カプセル	20.20円／カプセル	処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112003M1030	110625103	薬価収載2007.12.21	UPJOHN336	濃青／淡青		ステアリン酸マグネシウム，タルク，乳糖水和物，亜硫酸水素ナトリウム，酸化チタン，ラウリル硫酸ナトリウム，青色1号，赤色3号
	リンコシン注射液1.5g	Lincocin	ファイザー		注射液：注射	1.5g5mL1瓶	507.00円／瓶	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A6086	110641103	薬価収載2007.12.21				ベンジルアルコール
	リンコシン注射液1g	Lincocin	ファイザー		注射液：注射	1g3.33mL1瓶	378.00円／瓶	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A7031	110638103	薬価収載2007.12.21				ベンジルアルコール
	リンコシン注射液300mg	Lincocin	ファイザー		注射液：注射	300mg1mL1瓶	261.00円／瓶	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A2030	110630503	薬価収載2007.12.21				ベンジルアルコール
	リンコシン注射液600mg	Lincocin	ファイザー		注射液：注射	600mg2mL1瓶	350.00円／瓶	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A4075	110634303	薬価収載2007.12.21				ベンジルアルコール
	リンコマイシン塩酸塩注射液300mg「トーワ」	Lincomycin Hydrochloride“TOWA”	東和薬品		注射液：注射	300mg1mL1管	73.00円／管	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A1092	113808503	薬価収載2018.06.01				ベンジルアルコール
	リンコマイシン塩酸塩注射液600mg「トーワ」	Lincomycin Hydrochloride“TOWA”	東和薬品		注射液：注射	600mg2mL1管	97.00円／管	局処	リンコマイシン系抗生物質	611	リンコマイシン塩酸塩水和物	lincomycin hydrochloride hydrate（JP）	6112400A3125	113809203	薬価収載2018.06.01				ベンジルアルコール
	リンスパッド点滴静注用1000mg	Lynspad	オーファンパシフィック		静注用：注射	1,000mg1瓶（溶解液付）	216,054.00円／瓶	特処	血漿分画製剤	634	乾燥濃縮人α1-プロテイナーゼインヒビター		6343456D1024	128429401	薬価収載2021.04.21				リン酸二水素ナトリウム一水和物，塩化ナトリウム，pH調節剤
	ルコナック爪外用液5％	Luconac	佐藤製薬	サンファーマ	液：外用	5％1g	868.50円／g		抗真菌剤・爪白癬治療剤	629	ルリコナゾール	luliconazole（JAN）	6290703Q1023	124716901，124716902	薬価収載2016.04.20				N-メチル-2-ピロリドン，ベンジルアルコール，アジピン酸ジイソプロピル，乳酸，ポビドン，無水エタノール
	ルリッド錠150	Rulid	サノフィ		錠：内服	150mg1錠	44.30円／錠	局処	酸安定性マクロライド系抗生物質	614	ロキシスロマイシン	roxithromycin（JP）	6149002F1029	111218402		RU／164D RU164D	白		トウモロコシデンプン，低置換度ヒドロキシプロピルセルロース，ポビドン，タルク，ステアリン酸マグネシウム，軽質無水ケイ酸，ポリオキシエチレン［160］ポリオキシプロピレン［30］グリコール，ヒプロメロース，ブドウ糖，プロピレングリコール，酸化チタン
	レイアタッツカプセル150mg	Reyataz	ブリストル・マイヤーズスクイブ		カプセル：内服	150mg1カプセル	412.90円／カプセル	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	アタザナビル硫酸塩	atazanavir sulfate（JAN）	6250023M1026	115727701	薬価収載2003.12.25	BMS150mg 3624	青／淡青		クロスポビドン，乳糖水和物，ステアリン酸マグネシウム，ゼラチン，青色二号
	レイアタッツカプセル200mg	Reyataz	ブリストル・マイヤーズスクイブ		カプセル：内服	200mg1カプセル	623.40円／カプセル	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	アタザナビル硫酸塩	atazanavir sulfate（JAN）	6250023M2022	115728401	薬価収載2003.12.25	BMS200mg 3631	青		クロスポビドン，乳糖水和物，ステアリン酸マグネシウム，ゼラチン，青色二号
	レカルブリオ配合点滴静注用	Recarbrio	MSD		静注用：注射			処	β-ラクタマーゼ阻害剤配合抗生物質製剤	612	レレバクタム水和物・イミペネム水和物・シラスタチンナトリウム	relebactam hydrate・imipenem hydrate・cilastatin sodium	61295A0D1020						炭酸水素ナトリウム
	レクシヴァ錠700	Lexiva	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	700mg1錠	589.30円／錠	劇処	抗ウイルス化学療法剤	625	ホスアンプレナビルカルシウム水和物	fosamprenavir calcium hydrate（JAN）	6250027F1025	116569201	薬価収載2005.01.07	GXLL7	淡紅白		結晶セルロース，クロスカルメロースナトリウム，ポビドン，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース，酸化チタン，トリアセチン，三二酸化鉄
	レダマイシンカプセル150mg	Ledermycin	サンファーマ		カプセル：内服	150mg1カプセル	17.80円／カプセル	処	テトラサイクリン系抗生物質	615	デメチルクロルテトラサイクリン塩酸塩	demethylchlortetracycline hydrochloride（JP）(demeclocycline（INN）)	6152003M1036	111233702	薬価収載2009.09.25	KY13	白～淡黄白		トウモロコシデンプン，ステアリン酸マグネシウム，ラウリル硫酸ナトリウム，ゼラチン
	レトロビルカプセル100mg	Retrovir	ヴィーブヘルスケア	グラクソ・スミスクライン	カプセル：内服	100mg1カプセル	289.70円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ジドブジン	zidovudine（JP）	6250001M1038	111417102	薬価収載2007.06.15	GSYJU	白		トウモロコシデンプン，結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ゼラチン，酸化チタン
